shader,000_SKY_1ST,000_SKY_2ND,Light_Directional_use_implicit_lighting,PLANARMAP0AXIS,PLANARMAP1AXIS,PLANARMAP2AXIS,SPECULARMODE,SWITCH_ALPHATEST,SWITCH_BILLBOARD,SWITCH_BILLBOARDY,SWITCH_BILLBOARDY_PAT,SWITCH_BILLBOARDY_PAT_S,SWITCH_CHRLIGHT,SWITCH_CRYSTAL,SWITCH_DEPTHALPHA,SWITCH_DIFFUSEMAP0,SWITCH_DIFFUSEMAP1,SWITCH_DIFFUSEMAP1EDGEALPHA,SWITCH_DIFFUSEMAP2,SWITCH_DIFFUSEMAPCOLOR0,SWITCH_DIFFUSEMAPCOLOR1,SWITCH_DIFFUSEMAPCOLOR2,SWITCH_DISSOLVE,SWITCH_DITHERDISABLE,SWITCH_DOUBLESIDE,SWITCH_DUDVENABLE0,SWITCH_DUDVENABLE1,SWITCH_DUDVENABLE2,SWITCH_DUDVMAP,SWITCH_EDGEBIAS_TEX0_ALPHA,SWITCH_ENVMAP0,SWITCH_FACE_LIGHT_ADJUST,SWITCH_FAKE_SPECULAR,SWITCH_GEOMETRYMORPH,SWITCH_GLOW,SWITCH_GLOWMAP0,SWITCH_GLOWMAP0EDGEALPHA,SWITCH_GLOWMAP1,SWITCH_GLOWMAP_FOGINT,SWITCH_GRENDEL,SWITCH_HEIGHTMAPBLEND,SWITCH_HIGHLIGHT,SWITCH_LOD,SWITCH_MASKMAP0,SWITCH_MASKMAP1,SWITCH_MASKMAP2,SWITCH_METAL,SWITCH_MULTIPASS_SRC,SWITCH_MULTIPASS_TGT,SWITCH_NEARFADE,SWITCH_NOLIGHT,SWITCH_NORMALMAP0,SWITCH_NORMALMAP1,SWITCH_NORMALMAP2,SWITCH_OUTLINE,SWITCH_PARALLAXMAP0,SWITCH_PARALLAXMAP1,SWITCH_PARALLAXMAP2,SWITCH_PLANARMAP0,SWITCH_PLANARMAP0_ROTATE,SWITCH_PLANARMAP1,SWITCH_PLANARMAP1_ROTATE,SWITCH_PLANARMAP1_SINGLESIDE,SWITCH_PLANARMAP2,SWITCH_PLANARMAP2_SINGLESIDE,SWITCH_PLANTGROW,SWITCH_PRE_TRANSPARENT,SWITCH_RAYMARCH_SHADOW,SWITCH_REFRACTION,SWITCH_RIMALPHA,SWITCH_SCALE_UV_SYNC0,SWITCH_SCALE_UV_SYNC1,SWITCH_SCALE_UV_SYNC2,SWITCH_SHADOWONLY,SWITCH_SHADOWRECEIVE,SWITCH_SHAKING,SWITCH_SHAKINGVCOLOR,SWITCH_SPECULAR_MASK_BY_COLOR0_B,SWITCH_SPECULAR_PITCH_ADJUST,SWITCH_SPHEREMAP,SWITCH_SSR,SWITCH_TONEMAPPING,SWITCH_TOONMAP,SWITCH_TOONMASK,SWITCH_TRANSLUCENTMAP,SWITCH_VERTEXCOLOR,SWITCH_VERTEXCOLOR0,SWITCH_VERTEXCOLOR1,SWITCH_WATER_RIPPLE,SWITCH_WATER_RIPPLE_SOURCE,SWITCH_ZPREPASS,Switch_AlphaTest,Switch_Billboard,Switch_BillboardY,Switch_BillboardY_Pat,Switch_BillboardY_Pat_S,Switch_ChrLight,Switch_Crystal,Switch_DUDVEnable0,Switch_DUDVEnable1,Switch_DUDVEnable2,Switch_DUDVMap,Switch_DepthAlpha,Switch_DiffuseMap0,Switch_DiffuseMap1,Switch_DiffuseMap1EdgeAlpha,Switch_DiffuseMap2,Switch_DiffuseMap2EdgeAlpha,Switch_DiffuseMapColor0,Switch_DiffuseMapColor1,Switch_DiffuseMapColor2,Switch_Dissolve,Switch_DitherDisable,Switch_DitherTransparent,Switch_DoubleSide,Switch_EdgeBias_Tex0_Alpha,Switch_EnvMap0,Switch_Face_Light_Adjust,Switch_Fake_Specular,Switch_GeometryMorph,Switch_Glow,Switch_GlowMap0,Switch_GlowMap0EdgeAlpha,Switch_GlowMap1,Switch_GlowMap1EdgeAlpha,Switch_GlowMap_FogInt,Switch_Grendel,Switch_HeightMapBlend,Switch_HighLight,Switch_InteriorMap,Switch_Lod,Switch_MaskMap0,Switch_MaskMap1,Switch_MaskMap2,Switch_Metal,Switch_Mirror,Switch_MultiPass_Src,Switch_MultiPass_Tgt,Switch_NearFade,Switch_NoLight,Switch_NormalMap0,Switch_NormalMap1,Switch_NormalMap2,Switch_Outline,Switch_ParallaxMap0,Switch_ParallaxMap1,Switch_ParallaxMap2,Switch_PlanarMap0,Switch_PlanarMap0_Rotate,Switch_PlanarMap1,Switch_PlanarMap1_Rotate,Switch_PlanarMap1_SingleSide,Switch_PlanarMap2,Switch_PlanarMap2_Rotate,Switch_PlanarMap2_SingleSide,Switch_PlantGrow,Switch_Pre_Transparent,Switch_RayMarch_Shadow,Switch_Refraction,Switch_RimAlpha,Switch_SSR,Switch_Scale_UV_Sync0,Switch_Scale_UV_Sync1,Switch_Scale_UV_Sync2,Switch_ShadowOnly,Switch_ShadowReceive,Switch_Shaking,Switch_ShakingVColor,Switch_ShardSearch,Switch_Specular_Mask_By_Color0_B,Switch_Specular_Pitch_Adjust,Switch_SphereMap,Switch_ToneMapping,Switch_ToonMap,Switch_ToonMask,Switch_TranslucentMap,Switch_VertexColor,Switch_VertexColor0,Switch_VertexColor1,Switch_WaterMulti,Switch_Water_Ripple,Switch_Water_Ripple_Source,Switch_ZPrePass,TEX1BLENDMODE,TEX2BLENDMODE,TEX4BLENDMODE,frozen,isShadowEnable_g,isSwatchRender_g,lightEnable_g,noOutputMrt_g,postTransparent_g
monster#61b99b4af4b53e5a,,mon5256.mdl,1,,,,0,,,,,,-1,,,-1,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,-1,,,,,,,,,0,0,,,,1,0,0,0,0,0,0,1,0,,0,,0,0,0,1,,,0,0,,,,,0,,,,,,,,,,,0,0,,0,,,,0,0,1,0,,0,,,,,,,,,,,,,,0,,0,,,,,0,1,,,,,,0,,1,,0,,0,0,,,,,0,0,,0,0,0,0,,0
monster#61e016d8dd650db4,ef_obj_a050.mdl,,1,,,,1,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,0,0,,,,,1,0,0,0,0,0,1,0,,0,,0,0,0,,,,0,,,,,,0,,,,,,0,,,,,0,0,,1,,,,0,0,1,0,,,,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,0,1,,0,,0,0,,,,,0,0,,0,0,,0,,0
monster#6263148a75e55228,,mon5078_c02.mdl,1,,,,1,,,,,,-1,,,-1,,,,-1,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,-1,,,-1,,,,,,,,,,,,,,,,,,,,-1,,,,,-1,,,-1,,,,,,,,,0,0,,,,1,0,0,0,0,0,0,1,0,,0,,1,0,0,0,,,0,1,,,,,0,,,,,,,,,,,0,0,,0,,,,0,0,1,0,,1,,,,,,,,,,,,,,0,,0,,,,,0,1,,,,,,1,,1,,0,,0,0,,,,,0,0,,0,0,0,0,,0
monster#63cf61ccb167bf59,,ob_e22_001.mdl,0,,,,1,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,-1,,,-1,,,,,,,,,,,,,-1,,,,,,,-1,,,,,,,,-1,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,1,0,,0,,0,0,0,0,,,0,0,,,,,0,,,,,,,,,,,0,0,,1,,,,0,0,1,0,,1,,,,,,,,,,,,,,1,,0,,,,,0,1,,,,,,0,,1,,0,,0,0,,,,,0,0,,0,0,0,0,,0
monster#63e4a26f77e3449b,,ef_obj_a409.mdl,1,,,,1,,,,,,,,,-1,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,-1,,,,,,,,,,,,,,,,,,,,-1,,,,,-1,,,-1,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,1,0,,0,,0,0,0,1,,,0,0,,,,,0,,,,,,,,,,,0,0,,0,,,,0,0,1,0,,1,,,,,,,,,,,,,,0,,0,,,,,0,1,,,,,,1,,1,,0,,0,0,,,,,0,0,,0,0,0,0,,0
monster#63f753156a9285b9,,ef_obj_w052.mdl,1,,,,1,,,,,,-1,,,-1,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,-1,,,-1,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,-1,,,,,,,,,0,0,,,,1,0,0,0,0,0,0,1,0,,0,,1,0,0,0,,,0,0,,,,,0,,,,,,,,,,,1,0,,0,,,,0,0,1,0,,1,,,,,,,,,,,,,,0,,0,,,,,0,1,,,,,,0,,1,,0,,0,0,,,,,0,0,,0,0,0,0,,0
monster#64f6063756605037,,ef_obj_k000.mdl,1,,,,0,,,,,,-1,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,-1,,,,,,,,,,,,,,,,,,,,-1,,,,,-1,,,-1,,,,,,,,,0,0,,,,1,0,0,0,0,0,0,1,0,,0,,0,0,0,0,,,0,0,,,,,0,,,,,,,,,,,0,0,,0,,,,0,0,1,0,,1,,,,,,,,,,,,,,0,,0,,,,,0,1,,,,,,1,,1,,0,,0,0,,,,,0,0,,0,0,0,0,,0
monster#658bdbab1d45f474,,mon5078_c00.mdl,1,,,,0,,,,,,-1,,,-1,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,-1,,,,,,,-1,,,,,,,,-1,,,,,,,,,0,0,,,,1,0,0,0,0,0,0,1,0,,0,,0,0,0,0,,,0,1,,,,,0,,,,,,,,,,,0,0,,0,,,,0,0,0,0,,1,,,,,,,,,,,,,,1,,0,,,,,0,1,,,,,,0,,1,,0,,0,0,,,,,0,0,,0,0,0,0,,0
monster#65a360dc4a40ece3,,ef_obj_a363.mdl,1,,,,0,,,,,,,,,-1,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,1,0,,0,,1,0,0,0,,,0,0,,,,,0,,,,,,,,,,,0,0,,0,,,,0,0,1,0,,0,,,,,,,,,,,,,,0,,0,,,,,0,0,,,,,,0,,1,,0,,0,0,,,,,0,0,,0,0,0,0,,0
monster#65b8615fe245d8c8,,ef_obj_m021.mdl,1,,,,0,,,,,,,,,-1,,,,-1,,,,,-1,,,,,,,,,,,,,,,,,,,-1,,,-1,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,1,0,,0,,1,0,0,0,,,1,0,,,,,0,,,,,,,,,,,1,0,,1,,,,0,0,1,0,,0,,,,,,,,,,,,,,0,,0,,,,,0,0,,,,,,0,,1,,0,,0,0,,,,,0,0,,0,0,0,0,,0
monster#66c110ce840eda7f,,ef_obj_a376.mdl,1,,,,1,,,,,,-1,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,-1,,,,,-1,,,,0,0,,,,1,0,0,0,0,0,0,1,0,,0,,0,0,0,0,,,0,0,,,,,0,,,,,,,,,,,0,0,,0,,,,0,0,0,0,,1,,,,,,,,,,,,,,0,,0,,,,,0,1,,,,,,0,,1,,0,,0,1,,,,,0,0,,0,0,0,0,,0
monster#6749e12e4f990fb6,,mon5078_c00.mdl,1,,,,1,,,,,,-1,,,-1,,,,-1,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,-1,,,-1,,,,,,,,,,,,,-1,,,,,,,-1,,,,,-1,,,-1,,,,,,,,,0,0,,,,1,0,0,0,0,0,0,1,0,,0,,1,0,0,0,,,0,1,,,,,0,,,,,,,,,,,0,0,,0,,,,0,0,1,0,,1,,,,,,,,,,,,,,1,,0,,,,,0,1,,,,,,1,,1,,0,,0,0,,,,,0,0,,0,0,0,0,,0
monster#677302085e952c71,,ef_obj_m026.mdl,1,,,,1,,,,,,-1,,,-1,,,,-1,,,,,,,,,,,,,,,-1,,,,,,,,,,,,-1,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,-1,,,,,,,,,,,,0,0,,,,1,0,0,0,0,0,0,1,0,,0,,1,0,0,0,,,0,0,,,,,1,,,,,,,,,,,0,0,,1,,,,0,0,1,0,,0,,,,,,,,,,,,,,0,,0,,,,,0,1,,,,,,1,,0,,0,,0,0,,,,,0,0,,0,0,0,0,,0
monster#67b67f1e9a45f337,,mon5234_c00.mdl,0,,,,0,,,,,,,,,-1,,,,,,,-1,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,-1,,,-1,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,-1,,,,0,0,,,,0,0,0,0,0,0,0,1,0,,0,,0,0,0,1,,,0,0,,,,,1,,,,,,,,,,,0,0,,0,,,,0,0,1,0,,1,,,,,,,,,,,,,,0,,0,,,,,0,1,,,,,,0,,0,,0,,0,1,,,,,0,0,,0,0,0,0,,0
monster#67bbb72936ca56ea,mon5104.mdl,mon5104.mdl,1,,,,0,,,,,,,,,-1,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,1,0,,0,,0,0,0,1,,,0,0,,,,,0,,,,,,,,,,,0,0,,0,,,,0,0,0,0,,0,,,,,,,,,,,,,,0,,0,,,,,0,0,,,,,,0,,1,,0,,0,0,,,,,0,0,,0,0,0,0,,0
monster#67e05cbfd34e82af,mon5079.mdl,ef_obj_a358c.mdl,1,,,,0,,,,,,-1,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,-1,,,,,,,,,0,0,,,,1,0,0,0,0,0,0,1,0,,0,,0,0,0,0,,,0,0,,,,,0,,,,,,,,,,,0,0,,0,,,,0,0,0,0,,1,,,,,,,,,,,,,,0,,0,,,,,0,1,,,,,,0,,1,,0,,0,0,,,,,0,0,,0,0,0,0,,0
monster#67e56a8c0ece0fad,ef_obj_w001.mdl,ef_obj_a358c.mdl,1,,,,1,,,,,,-1,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,-1,,,-1,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,-1,,,,,,,,,0,0,,,,1,0,0,0,0,0,0,1,0,,0,,0,0,0,0,,,0,0,,,,,0,,,,,,,,,,,1,0,,0,,,,0,0,1,0,,1,,,,,,,,,,,,,,0,,0,,,,,0,1,,,,,,0,,1,,0,,0,0,,,,,0,0,,0,0,0,0,,0
monster#6804c0f33b9ffdb8,,mon5219.mdl,1,,,,0,,,,,,-1,,,-1,,,,-1,,,-1,,-1,,,,,,,,,,,,,,,,,,,-1,,,,,,,,-1,,,-1,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,-1,,-1,,,,,,,0,0,,,,1,0,0,0,0,0,0,1,0,,0,,1,0,0,1,,,1,0,,,,,0,,,,,,,,,,,1,0,,0,,,,0,0,1,0,,1,,,,,,,,,,,,,,0,,0,,,,,0,1,,,,,,0,,1,,1,,0,0,,,,,0,0,,0,0,0,0,,0
monster#6882915c83643e8c,,ef_shp_o017.mdl,1,,,,0,,,,,,,,,,-1,,,-1,-1,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,1,,0,,1,1,0,0,,,1,0,,,,,0,,,,,,,,,,,0,0,,0,,,,0,1,0,0,,0,,,,,,,,,,,,,,0,,0,,,,,0,1,,,,,,0,,0,,0,,0,0,,,,,1,0,,0,0,0,0,,0
monster#68f048ba62bddd6e,mon5067.mdl,mon5067.mdl,1,,,,1,,,,,,-1,,,-1,,,,-1,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,-1,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,-1,,,,,,,,,0,0,,,,1,0,0,0,0,0,0,1,0,,0,,1,0,0,1,,,0,0,,,,,0,,,,,,,,,,,0,0,,0,,,,0,0,1,0,,1,,,,,,,,,,,,,,0,,0,,,,,0,1,,,,,,0,,1,,0,,0,0,,,,,0,0,,0,0,0,0,,0
monster#68f39616ca6dcafb,,mon5221.mdl,0,,,,1,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,1,0,,0,,0,0,0,0,,,0,0,,,,,1,,,,,,,,,,,0,0,,0,,,,0,0,1,0,,0,,,,,,,,,,,,,,0,,0,,,,,0,0,,,,,,0,,0,,0,,0,0,,,,,0,0,,0,0,0,0,,0
monster#6a09627b7bfd5daf,,mon5234.mdl,0,,,,1,,,,,,-1,,,-1,,,,,,,-1,,,,,,,-1,,,,,,,,,,,,,,-1,,,-1,,,,,-1,,,-1,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,-1,,,,,-1,,,,0,0,,,,1,0,0,0,0,0,0,1,0,,0,,0,0,0,1,,,0,1,,,,,0,,,,,,,,,,,1,0,,1,,,,0,0,1,0,,1,,,,,,,,,,,,,,0,,0,,,,,0,1,,,,,,0,,1,,0,,0,1,,,,,0,0,,0,0,0,0,,0
monster#6a8451b888ac00a6,,mon5253.mdl,1,,,,1,,,,,,-1,,,-1,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,-1,,,-1,,,-1,,-1,,,-1,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,-1,,,,,-1,,,,0,0,,,,1,0,0,0,0,0,0,1,0,,0,,0,0,0,0,,,0,1,,,,,0,,,,,,,,,,,1,0,,1,,,,1,0,1,0,,1,,,,,,,,,,,,,,0,,0,,,,,0,1,,,,,,0,,1,,0,,0,1,,,,,0,0,,0,0,0,0,,0
monster#6aa7ec1716f20144,,equ2027.mdl,0,,,,1,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,-1,,,-1,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,-1,,,,,-1,,,,0,0,,,,0,0,0,0,0,0,0,1,0,,0,,0,0,0,0,,,0,0,,,,,0,,,,,,,,,,,1,0,,0,,,,0,0,1,0,,1,,,,,,,,,,,,,,0,,0,,,,,0,1,,,,,,0,,1,,0,,0,1,,,,,0,0,,0,0,0,0,,0
monster#6b08fab24016f012,mon5004_c00.mdl,mon5004_c00.mdl,1,,,,1,,,,,,-1,,,-1,,,,,,,-1,,,,,,,-1,,,,,,,,,,,,,,-1,,,,,,,,-1,,,-1,,,,,,,,,,,,,,,,,,,,-1,,,,,-1,,,-1,,,,,,,,,0,0,,,,1,0,0,0,0,0,0,1,0,,0,,0,0,0,1,,,0,1,,,,,0,,,,,,,,,,,1,0,,0,,,,0,0,1,0,,1,,,,,,,,,,,,,,0,,0,,,,,0,1,,,,,,1,,1,,0,,0,0,,,,,0,0,,0,0,0,0,,0
monster#6d81046c6034b847,,mon5006_c01.mdl,1,,,,0,,,,,,-1,,,-1,,,,,,,-1,,,,,,,,,,,,-1,,,,,,,,,,,,-1,,,,,-1,,,-1,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,-1,,,,,,,,,0,0,,,,1,0,0,0,0,0,0,1,0,,0,,0,0,0,1,,,0,0,,,,,1,,,,,,,,,,,0,0,,1,,,,0,0,1,0,,1,,,,,,,,,,,,,,0,,0,,,,,0,1,,,,,,0,,1,,0,,0,0,,,,,0,0,,0,0,0,0,,0
monster#6da1611167f7f359,,equ0136.mdl,1,,,,1,,,,,,,,,-1,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,-1,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,1,0,,0,,0,0,0,1,,,0,0,,,,,0,,,,,,,,,,,1,0,,0,,,,0,0,1,0,,0,,,,,,,,,,,,,,0,,0,,,,,0,1,,,,,,0,,1,,0,,0,0,,,,,0,0,,0,0,0,0,,0
monster#6dcaad08710c4d64,chrm000_mat.mdl,chrm000_mat.mdl,1,,,,1,,,,,,-1,,,-1,,,,,,,,,-1,,,,,-1,,,,,,,,,,,,,,-1,,,,,,,,-1,,,-1,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,-1,,,,,,,,,0,0,,,,1,0,0,0,0,0,0,1,0,,0,,0,0,0,0,,,1,1,,,,,0,,,,,,,,,,,1,0,,0,,,,0,0,1,0,,1,,,,,,,,,,,,,,0,,0,,,,,0,1,,,,,,0,,1,,0,,0,0,,,,,0,0,,0,0,0,0,,0
monster#6e26ef0db56245b3,ef_obj_z026.mdl,,1,,,,0,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,0,0,,,,,0,0,0,0,0,0,1,0,,0,,0,0,0,,,,0,,,,,,1,,,,,,0,,,,,1,0,,0,,,,0,0,1,0,,,,,,,,,,,,,,,,,,0,,,,,0,1,,,,,,,0,0,,0,,0,0,,,,,0,0,,0,0,,0,,0
monster#6edc17b3a62d15ed,,ef_obj_a406.mdl,1,,,,1,-1,,,,,,,,-1,-1,,-1,,-1,-1,-1,,,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,1,0,,,,0,0,1,1,1,1,0,1,1,,1,,0,1,1,1,,,0,0,,,,,0,,,,,,,,,,,0,0,,0,,,,0,0,0,0,,1,,,,,,,,,,,,,,0,,0,,,,,0,0,,,,,,0,,1,,0,,0,0,,,,,1,1,,0,0,0,0,,0
monster#6f448fb574fc9983,ef_obj_a140.mdl,,1,,,,0,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,-1,,,,0,0,,,,,0,0,0,0,0,0,1,0,,0,,0,0,0,,,,1,,,,,,0,,,,,,0,,,,,0,0,,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,1,0,,0,,0,1,,,,,0,0,,0,0,,0,,1
monster#6f53b0f700c62d28,,mon5102_c00.mdl,1,,,,1,,,,,,-1,,,-1,,,,-1,-1,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,-1,,,,,,,-1,,,,,,,,-1,,,,,,,,,0,0,,,,1,0,0,0,0,0,0,1,0,,0,,1,1,0,1,,,0,0,,,,,0,,,,,,,,,,,0,0,,0,,,,0,0,0,0,,1,,,,,,,,,,,,,,1,,0,,,,,0,1,,,,,,0,,1,,0,,0,0,,,,,1,0,,0,0,0,0,,0
monster#6fbc6f8ee5b83f07,mon5007.mdl,mon5007.mdl,1,,,,0,,,,,,-1,,,-1,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,0,0,,,,1,0,0,0,0,0,0,1,0,,0,,0,0,0,1,,,0,0,,,,,0,,,,,,,,,,,0,0,,1,,,,0,0,1,0,,0,,,,,,,,,,,,,,0,,0,,,,,0,0,,,,,,1,,0,,0,,0,0,,,,,0,0,,0,0,0,0,,0
monster#70c04f88b2d227b4,ef_obj_b008.mdl,ob_s07_000.mdl,1,,,,0,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,0,0,,,,,0,0,0,0,0,0,1,0,,0,,0,0,0,,,,0,,,,,,0,,,,,,0,,,,,1,0,,0,,,,0,0,1,0,,,,,,,,,,,,,,,,,,0,,,,,0,1,,,,,,,0,0,,0,,0,0,,,,,0,0,,0,0,,0,,0
monster#70c3abb3125e5dd6,,mon5217.mdl,1,,,,1,-1,,,,,-1,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,-1,,,,,,,,,,,,,-1,,,,,,,-1,,,,,,,,-1,,,,,,,,,1,0,,,,1,0,0,0,0,0,0,1,0,,0,,0,0,0,0,,,0,0,,,,,0,,,,,,,,,,,0,0,,0,,,,0,0,1,0,,1,,,,,,,,,,,,,,1,,0,,,,,0,1,,,,,,0,,1,,0,,0,0,,,,,0,0,,0,0,0,0,,0
monster#71a0b625ad5b4d60,ef_obj_a355.mdl,ef_obj_a355.mdl,1,,,,1,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,-1,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,-1,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,1,0,,0,,0,0,0,0,,,0,0,,,,,0,,,,,,,,,,,0,0,,0,,,,0,0,1,0,,1,,,,,,,,,,,,,,0,,0,,,,,0,1,,,,,,0,,1,,0,,0,0,,,,,0,0,,0,0,0,0,,0
monster#71cf2e90a5131a87,,mon5241.mdl,0,,,,1,,,,,,-1,,,-1,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,0,0,,,,1,0,0,0,0,0,0,1,0,,0,,0,0,0,0,,,0,0,,,,,1,,,,,,,,,,,0,0,,0,,,,0,0,0,0,,0,,,,,,,,,,,,,,0,,0,,,,,0,0,,,,,,0,,0,,0,,0,1,,,,,0,0,,0,0,0,0,,0
monster#722a348939ce3841,,ef_obj_o018.mdl,1,,,,0,-1,,,,,,,,-1,,,,-1,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,0,0,0,0,0,0,0,1,0,,0,,1,0,0,0,,,1,0,,,,,0,,,,,,,,,,,0,0,,0,,,,0,0,0,0,,0,,,,,,,,,,,,,,0,,0,,,,,0,0,,,,,,0,,0,,0,,0,0,,,,,0,0,,0,0,0,0,,0
monster#723d2965edf6ec3a,mon5006.mdl,equ8111.mdl,1,,,,0,,,,,,-1,,,-1,,,,,,,-1,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,-1,,,-1,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,-1,,,,,,,,,0,0,,,,1,0,0,0,0,0,0,1,0,,0,,0,0,0,1,,,0,0,,,,,1,,,,,,,,,,,0,0,,0,,,,0,0,1,0,,1,,,,,,,,,,,,,,0,,0,,,,,0,1,,,,,,0,,1,,0,,0,0,,,,,0,0,,0,0,0,0,,0
monster#7262ef1b230882f4,ef_obj_b007.mdl,,1,,,,0,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,-1,,,,0,0,,,,,0,0,0,0,0,0,1,0,,0,,0,0,0,,,,0,,,,,,0,,,,,,0,,,,,0,0,,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,1,0,,,,,,,0,0,,0,,0,1,,,,,0,0,,0,0,,0,,0
