shader,YS_X,YS_Y,Light_Directional_use_implicit_lighting,SPECULARMODE,SWITCH_ALPHATEST,SWITCH_BACKLIGHTGRADATION,SWITCH_BILLBOARD,SWITCH_BILLBOARDY,SWITCH_CAUSTICS,SWITCH_DEFORMATION,SWITCH_DEPTHALPHA,SWITCH_DIFFUSEMAP0,SWITCH_DIFFUSEMAP1,SWITCH_DIFFUSEMAP2,SWITCH_DIFFUSEMAPCOLOR0,SWITCH_DIFFUSEMAPCOLOR1,SWITCH_DIFFUSEMAPCOLOR2,SWITCH_DISSOLVE,SWITCH_DITHERDISABLE,SWITCH_DITHERTRANSPARENT,SWITCH_DOUBLESIDE,SWITCH_DUDVENABLE0,SWITCH_DUDVENABLE1,SWITCH_DUDVENABLE2,SWITCH_DUDVMAP,SWITCH_FRESNELVERTEXNORMAL,SWITCH_GHOST,SWITCH_GLOW,SWITCH_HEIGHTMAP,SWITCH_HIGHLIGHT,SWITCH_HIGHLIGHTEDGE,SWITCH_MANACHAIN,SWITCH_MASKMAP0,SWITCH_MASKMAP1,SWITCH_MASKMAP2,SWITCH_METAL,SWITCH_MULTICOLOR,SWITCH_NOLIGHT,SWITCH_NORMALMAP0,SWITCH_NORMALMAP1,SWITCH_NORMALMAP2,SWITCH_NOSESIDELIGHT,SWITCH_OUTLINE,SWITCH_POINTLIGHTNORMALDISABLE,SWITCH_RANDOMBLEND,SWITCH_REFRACTION,SWITCH_RIMALPHA,SWITCH_SHADOWONLY,SWITCH_SHADOWRECEIVE,SWITCH_SHAKING,SWITCH_SHAKINGVCOLOR,SWITCH_SPHEREMAP,SWITCH_TOONMAP,SWITCH_VERTEXCOLOR,SWITCH_VERTEXCOLOR0,SWITCH_VERTEXCOLOR1,Switch_AlphaTest,Switch_BacklightGradation,Switch_Billboard,Switch_BillboardY,Switch_Caustics,Switch_DUDVEnable0,Switch_DUDVEnable1,Switch_DUDVEnable2,Switch_DUDVMap,Switch_Deformation,Switch_DepthAlpha,Switch_DiffuseMap0,Switch_DiffuseMap1,Switch_DiffuseMap2,Switch_DiffuseMapColor0,Switch_DiffuseMapColor1,Switch_DiffuseMapColor2,Switch_Dissolve,Switch_DitherDisable,Switch_DitherTransparent,Switch_DoubleSide,Switch_FresnelVertexNormal,Switch_Ghost,Switch_Glow,Switch_HeightMap,Switch_HighLight,Switch_HighLightEdge,Switch_ManaChain,Switch_MaskMap0,Switch_MaskMap1,Switch_MaskMap2,Switch_Metal,Switch_MultiColor,Switch_NoLight,Switch_NormalMap0,Switch_NormalMap1,Switch_NormalMap2,Switch_NoseSideLight,Switch_Outline,Switch_PointLightNormalDisable,Switch_RandomBlend,Switch_Refraction,Switch_RimAlpha,Switch_ShadowOnly,Switch_ShadowReceive,Switch_Shaking,Switch_ShakingVColor,Switch_SphereMap,Switch_ToonMap,Switch_VertexColor,Switch_VertexColor0,Switch_VertexColor1,TEX1BLENDMODE,TEX2BLENDMODE,frozen,isShadowEnable_g,lightEnable_g,noseSideLightTest_g,swatchRender_g
map#c7dd39fec3e27b34,o_t02lig00.mdl,,1,1,,,,,,,,-1,,,,,,,,,,,,,,,,-1,,,,,-1,,,,,,-1,,,,,,,,,,,,,,,,,-1,0,,0,0,,0,0,0,0,,0,1,0,0,0,0,0,,0,,0,,,1,0,,0,0,1,0,0,0,,0,1,0,0,,0,0,0,,0,0,0,0,0,,0,,0,1,0,0,0,0,0,,0
map#c8970ca14525f3f7,o_t12hou26.mdl,,1,0,,,,,,,,-1,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,-1,,,,-1,,,,0,,0,0,,0,0,0,0,,0,1,0,0,0,0,0,,0,,0,,,1,0,,0,0,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,1,0,0,,1,,0,0,0,0,0,0,0,,0
map#c8debad5ccbb31cb,o_s00shi71.mdl,,1,0,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,-1,,,,,,,,-1,,,,,,,,,,-1,,,,-1,,-1,,0,,0,0,,0,0,0,0,,0,1,1,0,0,0,0,,0,,0,,,0,0,,1,0,0,0,0,0,,0,1,0,0,,0,0,0,,0,0,1,0,0,,1,,1,0,2,0,0,0,0,,0
map#c94e290f2dccc96d,o_s00shi10_l1.mdl,,1,0,-1,,,,,,,-1,,,,,,,,,-1,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,-1,,,,-1,,,,1,,0,0,,0,0,0,0,,0,1,0,0,0,0,0,,0,,1,,,0,0,,0,0,0,0,0,0,,0,1,0,0,,0,0,0,,0,0,1,0,0,,1,,0,0,0,0,0,0,0,,0
map#ca25e4019fa88c9b,ef_obj_a013.mdl,,1,0,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,-1,,,-1,,,-1,,,,,,,,,,,,,,-1,,,,0,,0,0,,0,0,0,0,,0,1,0,0,0,0,0,,0,,0,,,0,0,,0,0,1,0,0,1,,0,1,0,0,,0,0,0,,0,0,0,0,0,,1,,0,0,0,0,0,0,0,,0
map#cab811abe49ca0dd,o_m11obj03b.mdl,,1,0,,,,,,,-1,-1,-1,,-1,,,,,,,,,,,,,,-1,,-1,,,,,,,,-1,-1,,,,,,,,,,,,,-1,,-1,,0,,0,0,,0,0,0,0,,1,1,1,0,1,0,0,,0,,0,,,0,1,,1,0,0,0,0,0,,0,1,1,0,,0,0,0,,0,0,0,0,0,,1,,1,0,0,0,0,0,0,,0
map#cb76e198ecccf4f5,o_s00evt04.mdl,,1,1,,,,,,,,-1,,,,,,,-1,,,,,,,,,-1,,,,,-1,,,-1,,,-1,,,,,,,,,,-1,,,,-1,,,-1,0,,0,0,,0,0,0,0,,0,1,0,0,0,0,0,,1,,0,,,1,0,,0,0,1,0,0,1,,0,1,0,0,,0,0,0,,0,0,1,0,0,,1,,0,1,0,0,0,0,0,,0
map#cb9b3f0f8140f8ee,o_s00shi15.mdl,,0,0,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,,-1,,,,,,,,-1,,,,,,,,,,-1,-1,-1,,-1,,,-1,0,,0,0,,0,0,0,0,,0,1,0,0,0,0,0,,0,,1,,,0,0,,1,0,0,0,0,0,,0,1,0,0,,0,0,0,,0,0,1,1,1,,1,,0,1,0,0,0,0,0,,0
map#cbdcfa54dc1c1ed9,mp_m1230.mdl,,1,0,,,,,,,,-1,,,-1,,,,,,,,,,,,,,,,-1,,-1,,,-1,,,-1,,,,,,,,,,,,,,-1,,,-1,0,,0,0,,0,0,0,0,,0,1,0,0,1,0,0,,0,,0,,,0,0,,1,0,1,0,0,1,,0,1,0,0,,0,0,0,,0,0,0,0,0,,1,,0,1,0,0,0,0,0,,0
map#cbf63be0d7b40007,mp_t0201.mdl,,1,1,,,,,,,,-1,-1,,,-1,,,-1,,,,,,,,,,,,-1,,-1,,,,,,-1,,,,,,,,,,-1,,,,-1,,-1,,0,,0,0,,0,0,0,0,,0,1,1,0,0,1,0,,1,,0,,,0,0,,1,0,1,0,0,0,,0,1,0,0,,0,0,0,,0,0,1,0,0,,1,,1,0,1,0,0,0,0,,0
map#cc14782e0249cc3c,mp_m1220.mdl,,1,0,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,0,0,0,0,,1,1,0,0,0,0,0,,0,,0,,,0,0,,0,0,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,,0
map#cce6ae472942225d,mp_m0141.mdl,,1,0,-1,,,,,,,-1,-1,,,,,,,,,,,,,,,,-1,,-1,,,-1,,,,,-1,-1,,,,,,,,,-1,,,,-1,,-1,-1,1,,0,0,,0,0,0,0,,0,1,1,0,0,0,0,,0,,0,,,0,1,,1,0,0,1,0,0,,0,1,1,0,,0,0,0,,0,0,1,0,0,,1,,1,1,0,0,0,0,0,,0
map#cd406a3429eb35be,test_o_s00etc04.mdl,,1,1,,,,,,,,-1,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,-1,,,,,,,-1,0,,0,0,,0,0,0,0,,0,1,0,0,0,0,0,,0,,0,,,0,0,,1,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,1,0,0,,0,,0,1,0,0,0,0,0,,0
map#cd8326bae5fa16c5,o_s00shi22.mdl,,1,1,,,,,,,,-1,,,-1,,,,,,,,,,,,,,,,,,-1,,,,,,-1,,,,,,,,,,-1,,,,-1,,,-1,0,,0,0,,0,0,0,0,,0,1,0,0,1,0,0,,0,,0,,,0,0,,0,0,1,0,0,0,,0,1,0,0,,0,0,0,,0,0,1,0,0,,1,,0,1,0,0,0,0,0,,0
map#cda40bd1512f6b10,mp_m8108.mdl,,1,1,,,,,,,,-1,-1,,-1,-1,,,,,,,,,,,,,,,-1,,-1,,,,,,-1,,,,,,,,,,-1,,,,-1,,,,0,,0,0,,0,0,0,0,,0,1,1,0,1,1,0,,0,,0,,,0,0,,1,0,1,0,0,0,,0,1,0,0,,0,0,0,,0,0,1,0,0,,1,,0,0,0,0,0,0,0,,0
map#ce5e9feb2ee65a00,o_s02shi51.mdl,,1,1,-1,,,,,,,-1,,,-1,,,,,,-1,,,,,,,,,,,,-1,,,,,,-1,,,,,,,,,,-1,-1,-1,,-1,,-1,,1,,0,0,,0,0,0,0,,0,1,0,0,1,0,0,,0,,1,,,0,0,,0,0,1,0,0,0,,0,1,0,0,,0,0,0,,0,0,1,1,1,,1,,1,0,0,0,0,0,0,,0
map#ce94e73b71843ef1,o_t12etc14.mdl,,1,0,,,,-1,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,-1,,-1,,,,-1,-1,0,,0,1,,0,0,0,0,,1,1,1,0,0,0,0,,0,,0,,,0,0,,0,0,0,0,0,0,,0,0,0,0,,0,1,0,,0,0,1,0,1,,0,,1,1,0,0,0,0,0,,0
map#cea968b29ea69175,o_m31obj23d.mdl,,1,1,,,,-1,,,,-1,-1,,-1,,,,,,,-1,-1,-1,-1,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,-1,,-1,-1,0,,0,1,,1,1,1,1,,0,1,1,0,1,0,0,,0,,0,,,0,0,,0,0,0,0,0,0,,0,1,1,0,,0,0,0,,0,0,0,0,0,,1,,1,1,0,0,0,0,0,,0
map#cf6c51540285abf8,mp_m1101_water.mdl,,1,0,-1,,,,,,,-1,-1,,,,,,,,,-1,-1,,-1,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,-1,-1,1,,0,0,,1,1,0,1,,0,1,1,0,0,0,0,,0,,0,,,0,0,,0,0,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,1,0,0,,0,,1,1,0,0,0,0,0,,0
map#cf77c9ab322ec8ae,o_m92gim10.mdl,,1,0,,,,,,,,-1,-1,,,-1,,,,,,,,,,,,,,,-1,,-1,-1,,,,,-1,-1,,,,,,,,,-1,,,,-1,,-1,-1,0,,0,0,,0,0,0,0,,0,1,1,0,0,1,0,,0,,0,,,0,0,,1,0,1,1,0,0,,0,1,1,0,,0,0,0,,0,0,1,0,0,,1,,1,1,0,0,0,0,0,,0
map#d0178aad5f6b33ae,o_m31dor21.mdl,,1,1,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,,0,,1,,,0,0,,0,0,0,0,0,0,,0,0,0,0,,0,0,0,,0,1,0,0,0,,0,,0,0,0,0,0,0,0,,0
map#d0558b856c55791f,o_t12eat05.mdl,,1,1,,,,,,,-1,-1,,,,,,,,,,,,,,,,-1,,,,,-1,,,,,,-1,,,,,,,,,,-1,,,,-1,,,,0,,0,0,,0,0,0,0,,1,1,0,0,0,0,0,,0,,0,,,1,0,,0,0,1,0,0,0,,0,1,0,0,,0,0,0,,0,0,1,0,0,,1,,0,0,0,0,0,0,0,,0
map#d0af96a30b567ed8,o_m11shi51.mdl,,1,0,-1,,,,,,-1,-1,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,0,,0,0,0,0,,1,1,0,0,1,0,0,,0,,0,,,0,0,,0,0,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,,0
map#d11b710e15bba5b2,o_t00eat02.mdl,,1,1,,,,,,,,-1,,,,,,,-1,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,-1,,,,-1,,,,0,,0,0,,0,0,0,0,,0,1,0,0,0,0,0,,1,,0,,,0,0,,1,0,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,1,0,0,,1,,0,0,0,0,0,0,0,,0
map#d1238f81e3593e66,o_m01plt50.mdl,,1,1,-1,,,,,,,-1,,,,,,,-1,,,,,,,,,,,,-1,,,,,,,,-1,,,,,,,,,,-1,,,,-1,,,,1,,0,0,,0,0,0,0,,0,1,0,0,0,0,0,,1,,0,,,0,0,,1,0,0,0,0,0,,0,1,0,0,,0,0,0,,0,0,1,0,0,,1,,0,0,0,0,0,0,0,,0
map#d15a6075b25672bd,o_s00sky04.mdl,,1,0,,,-1,,,,,-1,,,-1,,,,-1,,,,,,,,,-1,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,,0,0,0,0,,0,1,0,0,1,0,0,,1,,0,,,1,0,,0,0,1,0,0,0,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,,0
map#d21fc2128e22de68,o_s00sea05.mdl,,1,0,,,-1,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,0,,1,0,,0,0,0,0,,1,1,0,0,0,0,0,,0,,0,,,0,0,,0,0,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,,0,1,0,0,0,0,0,,0
map#d229149a899c8639,mp_m9313.mdl,,1,0,,,,,,,,-1,,,,,,,-1,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,-1,,,,-1,,,,0,,0,0,,0,0,0,0,,0,1,0,0,0,0,0,,1,,0,,,0,0,,0,0,0,0,0,0,,0,1,0,0,,0,0,0,,0,0,1,0,0,,1,,0,0,0,0,0,0,0,,0
map#d27614d6ce87ce14,mp_m8105.mdl,,1,1,,,,,,,,-1,-1,,-1,-1,,,,,,,,,,,,,,,,,-1,,,,,,-1,,,,,,,,,,-1,,,,-1,,-1,-1,0,,0,0,,0,0,0,0,,0,1,1,0,1,1,0,,0,,0,,,0,0,,0,0,1,0,0,0,,0,1,0,0,,0,0,0,,0,0,1,0,0,,1,,1,1,0,0,0,0,0,,0
map#d388bdc35444fc36,o_m01plt52.mdl,,1,0,-1,,,,,,,-1,,,,,,,,,-1,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,-1,-1,,,,,-1,-1,1,,0,0,,0,0,0,0,,0,1,0,0,0,0,0,,0,,1,,,0,0,,0,0,0,0,0,0,,0,1,0,0,,0,0,0,,0,0,1,1,0,,0,,1,1,0,0,0,0,0,,0
map#d396ae2fbbf6f00c,o_t12hou00.mdl,,1,0,,,,,,,,-1,,,,,,,-1,,,,,,,,,-1,,,,,-1,,,,,,,,,,,,,,,,-1,,,,-1,,,,0,,0,0,,0,0,0,0,,0,1,0,0,0,0,0,,1,,0,,,1,0,,0,0,1,0,0,0,,0,0,0,0,,0,0,0,,0,0,1,0,0,,1,,0,0,0,0,0,0,0,,0
map#d3a91cd2dcd8a4bf,o_s00obj05.mdl,,1,0,,,,,,,,-1,,,-1,,,,-1,,,,,,,,,-1,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,-1,0,,0,0,,0,0,0,0,,0,1,0,0,1,0,0,,1,,0,,,1,0,,0,0,0,0,0,0,,1,0,0,0,,0,0,0,,0,0,0,0,0,,0,,0,1,0,0,0,0,0,,0
map#d3d6a4b3f51ea696,o_t12plt00.mdl,,1,0,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,,,,-1,,,,,,-1,,,,,,,,,,-1,-1,-1,,,,-1,,0,,0,0,,0,0,0,0,,0,1,0,0,0,0,0,,0,,1,,,0,0,,0,0,1,0,0,0,,0,1,0,0,,0,0,0,,0,0,1,1,1,,0,,1,0,0,0,0,0,0,,0
map#d3e49d76e6951a75,mp_m9204.mdl,,1,0,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,0,,0,0,,0,0,0,0,,0,1,0,0,0,0,0,,0,,0,,,0,0,,0,0,0,0,0,0,,0,0,0,0,,0,0,0,,0,1,0,0,0,,0,,0,0,0,0,0,0,0,,0
map#d43c7024658dae65,ef_obj_d003.mdl,,1,0,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,0,,0,0,,0,0,0,0,,0,1,0,0,0,0,0,,0,,0,,,0,0,,0,0,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,,0,1,0,0,0,0,0,,0
map#d466dbeb1786d2fe,test_o_s00etc03.mdl,,1,0,-1,,,,,,,-1,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,1,,,,,1,0,0,0,,,1,0,0,0,0,0,,0,,1,,,,0,,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,,0,0,0,,0,,0,1,0,0,0,0,0,,
map#d4f592f8dc0ef4db,o_m00evt02.mdl,,1,1,,,,,,,,-1,,,,,,,-1,,-1,,,,,,,,,,-1,,-1,,,,,,-1,,,,,,,,,,-1,,,,-1,,,-1,0,,0,0,,0,0,0,0,,0,1,0,0,0,0,0,,1,,1,,,0,0,,1,0,1,0,0,0,,0,1,0,0,,0,0,0,,0,0,1,0,0,,1,,0,1,0,0,0,0,0,,0
map#d613ab736e01c564,o_s00gim10c.mdl,,1,0,,,,,,,,-1,-1,-1,-1,,,,,,,,,,,,,,-1,,-1,,,,,,,,-1,-1,-1,,,,,,,,-1,,,,-1,,-1,-1,0,,0,0,,0,0,0,0,,0,1,1,1,1,0,0,,0,,0,,,0,1,,1,0,0,0,0,0,,0,1,1,1,,0,0,0,,0,0,1,0,0,,1,,1,1,0,0,0,0,0,,0
map#d66a351c8636c7a4,o_t12eat02.mdl,,1,1,,,,,,,,-1,,,,,,,,,,,,,,,,-1,,,-1,,,,,,,,-1,,,,,,,,,,-1,,,,-1,,,,0,,0,0,,0,0,0,0,,0,1,0,0,0,0,0,,0,,0,,,1,0,,1,0,0,0,0,0,,0,1,0,0,,0,0,0,,0,0,1,0,0,,1,,0,0,0,0,0,0,0,,0
map#d675f6077b421f4f,mp_m3120.mdl,,1,0,,,,,,,,-1,-1,,-1,,,,,,,,,,,,,,-1,,-1,,-1,-1,,,,,-1,-1,,,,,,,,,-1,,,,-1,,-1,,0,,0,0,,0,0,0,0,,0,1,1,0,1,0,0,,0,,0,,,0,1,,1,0,1,1,0,0,,0,1,1,0,,0,0,0,,0,0,1,0,0,,1,,1,0,0,0,0,0,0,,0
map#d68e678a77b0c3a7,o_s00gim10_l1.mdl,,1,0,-1,,,,,,,-1,-1,-1,,,,,,,,,,,,,,,,,-1,,,,,,,,-1,-1,-1,,,,,,,,-1,,,,-1,,-1,-1,1,,0,0,,0,0,0,0,,0,1,1,1,0,0,0,,0,,0,,,0,0,,1,0,0,0,0,0,,0,1,1,1,,0,0,0,,0,0,1,0,0,,1,,1,1,0,0,0,0,0,,0
map#d6f742c34a69cdd4,o_m11obj04.mdl,,1,0,,,,,,,-1,-1,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,-1,0,,0,0,,0,0,0,0,,1,1,0,0,0,0,0,,0,,1,,,0,0,,0,0,0,0,0,0,,0,0,0,0,,0,0,0,,1,0,0,0,0,,0,,0,1,0,0,0,0,0,,0
map#d6feea0a368c5ed1,mp_m8109.mdl,,1,1,,,,,,,,-1,-1,,-1,,,,,,,,,,,,,-1,,,-1,,-1,,,,,-1,-1,,,,,,,,,,,,,,-1,,,,0,,0,0,,0,0,0,0,,0,1,1,0,1,0,0,,0,,0,,,1,0,,1,0,1,0,0,0,,1,1,0,0,,0,0,0,,0,0,0,0,0,,1,,0,0,1,0,0,0,0,,0
map#d88d68ae4e6bed41,mp_m8100.mdl,,1,1,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,-1,,,,,,-1,,,,,,,,,,-1,,,,-1,,-1,-1,0,,0,0,,0,0,0,0,,0,1,1,0,0,0,0,,0,,0,,,0,0,,0,0,1,0,0,0,,0,1,0,0,,0,0,0,,0,0,1,0,0,,1,,1,1,0,0,0,0,0,,0
map#d890b27bc6468575,o_m03hou09.mdl,,1,0,,,,,,,,-1,,,,,,,-1,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,0,,0,0,,0,0,0,0,,0,1,0,0,0,0,0,,1,,0,,,0,0,,0,0,0,0,0,0,,1,0,0,0,,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,,0
map#d8ec790771b2b2e1,o_s01shi46.mdl,,1,1,-1,,,,,,,-1,,,,,,,-1,,-1,,,,,,,,,,,,-1,,,,,,-1,,,,,,,,,,-1,-1,-1,,-1,,-1,-1,1,,0,0,,0,0,0,0,,0,1,0,0,0,0,0,,1,,1,,,0,0,,0,0,1,0,0,0,,0,1,0,0,,0,0,0,,0,0,1,1,1,,1,,1,1,0,0,0,0,0,,0
map#d944a98cbb7263f2,mp_m1220.mdl,,1,0,,,,,,,,-1,,,,,,,-1,,,,,,,,,,,,-1,,-1,,,,,,-1,,,,,,,,,,-1,,,,-1,,,-1,0,,0,0,,0,0,0,0,,0,1,0,0,0,0,0,,1,,0,,,0,0,,1,0,1,0,0,0,,0,1,0,0,,0,0,0,,0,0,1,0,0,,1,,0,1,0,0,0,0,0,,0
map#d986680debab9982,mp_m8108.mdl,,1,1,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,-1,,,,,,,,,,-1,,,,-1,,,,0,,0,0,,0,0,0,0,,0,1,1,0,0,0,0,,0,,0,,,0,0,,1,0,1,0,0,0,,0,1,0,0,,0,0,0,,0,0,1,0,0,,1,,0,0,0,0,0,0,0,,0
map#d9b2e23c33bd8bd9,o_m21evt32.mdl,,1,0,,,,,,,,-1,-1,,,,,,,,,,,,,,,,-1,,-1,,-1,-1,,,,,-1,-1,,,,,,,,,-1,,,,-1,,,,0,,0,0,,0,0,0,0,,0,1,1,0,0,0,0,,0,,0,,,0,1,,1,0,1,1,0,0,,0,1,1,0,,0,0,0,,0,0,1,0,0,,1,,0,0,0,0,0,0,0,,0
map#d9fcfbef565a4c87,o_s00etc31.mdl,,1,1,,,,,,,,-1,-1,,,-1,,,,,,,-1,,-1,,,-1,,,-1,,-1,,,-1,,,-1,,,,,,,,,,-1,,,,-1,,,,0,,0,0,,0,1,0,1,,0,1,1,0,0,1,0,,0,,0,,,1,0,,1,0,1,0,0,1,,0,1,0,0,,0,0,0,,0,0,1,0,0,,1,,0,0,1,0,0,0,0,,0
map#daf9342ce6180e6e,mp_m8103.mdl,,1,0,,,,,,,,-1,,,-1,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,-1,,,,,,,,,,,,,0,,0,0,,0,0,0,0,,0,1,0,0,1,0,0,,0,,0,,,0,0,,0,0,0,0,0,0,,1,0,0,0,,0,1,0,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,,0
map#db819e4557bd14fb,o_m11gim50.mdl,,1,1,-1,,,,,,,-1,,,,,,,-1,,-1,,,,,,,,-1,,-1,,,,,-1,,,-1,,,,,,,,,,-1,,,,-1,,,,1,,0,0,,0,0,0,0,,0,1,0,0,0,0,0,,1,,1,,,0,1,,1,0,0,0,0,1,,0,1,0,0,,0,0,0,,0,0,1,0,0,,1,,0,0,0,0,0,0,0,,0
map#dc05156792254bd6,ef_shp_a105.mdl,,1,0,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,0,0,0,0,,0,0,0,0,1,0,0,,0,,0,,,0,0,,0,0,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,,0
map#dc97d5f2d6331ad2,o_m83hsp00.mdl,,1,0,,,,,,,,-1,,,,,,,,,,,,,,,,-1,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,0,,0,0,,0,0,0,0,,0,1,0,0,0,0,0,,0,,0,,,1,0,,0,0,0,0,0,0,,1,0,0,0,,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,,0
map#dd86588e454d990f,mp_m9311.mdl,,1,0,-1,,,,,,-1,-1,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,1,,0,0,,0,0,0,0,,1,1,0,0,1,0,0,,0,,0,,,0,0,,0,0,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,,0,1,0,0,0,0,0,,0
map#deb493c7b2b66f93,mp_m2130.mdl,,1,0,,,,,,,,-1,-1,,,,,,,,,,,,,,,,-1,,-1,,,,,,,,-1,-1,,,,,,,,,-1,,,,-1,,-1,,0,,0,0,,0,0,0,0,,0,1,1,0,0,0,0,,0,,0,,,0,1,,1,0,0,0,0,0,,0,1,1,0,,0,0,0,,0,0,1,0,0,,1,,1,0,0,0,0,0,0,,0
map#df7719eb47e46715,mp_m4302.mdl,,1,0,,,,,,,,-1,,,-1,,,,-1,,,,,,,,,,,,-1,,-1,,,,,,-1,,,,,,,,,,-1,,,,-1,,,-1,0,,0,0,,0,0,0,0,,0,1,0,0,1,0,0,,1,,0,,,0,0,,1,0,1,0,0,0,,0,1,0,0,,0,0,0,,0,0,1,0,0,,1,,0,1,0,0,0,0,0,,0
map#e0a488a69b5cc595,o_m11gim02.mdl,,1,1,,,,,,,,-1,,,,,,,-1,,,,,,,,,,,,-1,,-1,,,-1,,,-1,,,,,,,,,,-1,,,,,,,,0,,0,0,,0,0,0,0,,0,1,0,0,0,0,0,,1,,0,,,0,0,,1,0,1,0,0,1,,0,1,0,0,,0,0,0,,0,0,1,0,0,,0,,0,0,0,0,0,0,0,,0
map#e231e66a5cd88abf,mp_m1101.mdl,,1,1,,,,,,,,-1,,,,,,,-1,,,,,,,,,,,,-1,,-1,,,,,,-1,,,,,,,,,,,,,,-1,,,,0,,0,0,,0,0,0,0,,0,1,0,0,0,0,0,,1,,0,,,0,0,,1,0,1,0,0,0,,0,1,0,0,,0,0,0,,0,0,0,0,0,,1,,0,0,0,0,0,0,0,,0
map#e26e1911bd09c238,o_s00shi71.mdl,,1,0,,,,,,,,-1,,,-1,,,,,,,,,,,,,,,,-1,,,,,,,,-1,,,,,,,,,,-1,,,,-1,,,,0,,0,0,,0,0,0,0,,0,1,0,0,1,0,0,,0,,0,,,0,0,,1,0,0,0,0,0,,0,1,0,0,,0,0,0,,0,0,1,0,0,,1,,0,0,2,0,0,0,0,,0
map#e3099d242d7016a2,ef_obj_a296.mdl,,1,0,,,,,,,,-1,-1,,-1,,,,,,,,,,,,,-1,,,,,-1,,,-1,,,-1,,,,,,,,,,,,,,-1,,,-1,0,,0,0,,0,0,0,0,,0,1,1,0,1,0,0,,0,,0,,,1,0,,0,0,1,0,0,1,,0,1,0,0,,0,0,0,,0,0,0,0,0,,1,,0,1,1,0,0,0,0,,0
