shader,KAI,KURO1,KURO2,Light_Directional_use_implicit_lighting,PLANARMAP0AXIS,PLANARMAP1AXIS,PLANARMAP2AXIS,SPECULARMODE,SWITCH_ALPHATEST,SWITCH_ATMOSPHERE,SWITCH_BILLBOARD,SWITCH_BILLBOARDY,SWITCH_BILLBOARDY_PAT,SWITCH_BILLBOARDY_PAT_S,SWITCH_CHARA,SWITCH_CRYSTAL,SWITCH_DEPTHALPHA,SWITCH_DIFFUSEMAP0,SWITCH_DIFFUSEMAP1,SWITCH_DIFFUSEMAP1EDGEALPHA,SWITCH_DIFFUSEMAP2,SWITCH_DIFFUSEMAP2EDGEALPHA,SWITCH_DIFFUSEMAPCOLOR0,SWITCH_DIFFUSEMAPCOLOR1,SWITCH_DIFFUSEMAPCOLOR2,SWITCH_DISALLOW_NEARFADE_DISABLE,SWITCH_DITHERDISABLE,SWITCH_DITHERTRANSPARENT,SWITCH_DOUBLESIDE,SWITCH_DUDVENABLE0,SWITCH_DUDVENABLE1,SWITCH_DUDVENABLE2,SWITCH_DUDVMAP,SWITCH_DUDV_IGNORE_SCROLL,SWITCH_ENVMAP0,SWITCH_GEOMETRYMORPH,SWITCH_GLOW,SWITCH_GLOWMAP0,SWITCH_GLOWMAP0EDGEALPHA,SWITCH_GLOWMAP1,SWITCH_GLOWMAP1EDGEALPHA,SWITCH_GLOWMAP_FOGINT,SWITCH_GRENDEL,SWITCH_HIGHLIGHT,SWITCH_INTERIORMAP,SWITCH_MAPCOLOR,SWITCH_MASKMAP0,SWITCH_MASKMAP1,SWITCH_MASKMAP2,SWITCH_METAL,SWITCH_MIRROR,SWITCH_NEARFADE,SWITCH_NOLIGHT,SWITCH_NORMALMAP0,SWITCH_NORMALMAP1,SWITCH_NORMALMAP2,SWITCH_NO_ATMOSPHERE,SWITCH_NO_CORROSION_DECAL,SWITCH_PARALLAXMAP0,SWITCH_PARALLAXMAP1,SWITCH_PARALLAXMAP2,SWITCH_PLANARMAP0,SWITCH_PLANARMAP1,SWITCH_PLANARMAP1_SINGLESIDE,SWITCH_PLANARMAP2,SWITCH_PLANARMAP2_ROTATE,SWITCH_PLANARMAP2_SINGLESIDE,SWITCH_PROJECTIONMAP1,SWITCH_REFRACTION,SWITCH_RIMALPHA,SWITCH_SHADOWONLY,SWITCH_SHADOWRECEIVE,SWITCH_SHAKING,SWITCH_SHAKINGVCOLOR,SWITCH_SHARDSEARCH,SWITCH_SPHEREMAP,SWITCH_SSR,SWITCH_TONEMAPPING,SWITCH_TOONMAP,SWITCH_TRANSLUCENTMAP,SWITCH_VERTEXCOLOR,SWITCH_VERTEXCOLOR0,SWITCH_VERTEXCOLOR1,SWITCH_WATERMULTI,SWITCH_WAVEDISTANCECORRECT,SWITCH_WAVEDISTANCECORRECT2,Switch_AlphaTest,Switch_Atmosphere,Switch_Billboard,Switch_BillboardY,Switch_BillboardY_Pat,Switch_BillboardY_Pat_S,Switch_Chara,Switch_Crystal,Switch_DUDVEnable0,Switch_DUDVEnable1,Switch_DUDVEnable2,Switch_DUDVMap,Switch_DUDV_Ignore_Scroll,Switch_DepthAlpha,Switch_DiffuseMap0,Switch_DiffuseMap1,Switch_DiffuseMap1EdgeAlpha,Switch_DiffuseMap2,Switch_DiffuseMap2EdgeAlpha,Switch_DiffuseMap3,Switch_DiffuseMapColor0,Switch_DiffuseMapColor1,Switch_DiffuseMapColor2,Switch_Disallow_NearFade_Disable,Switch_DitherDisable,Switch_DitherTransparent,Switch_DoubleSide,Switch_EnvMap0,Switch_GeometryMorph,Switch_Glow,Switch_GlowMap0,Switch_GlowMap0EdgeAlpha,Switch_GlowMap1,Switch_GlowMap1EdgeAlpha,Switch_GlowMap_FogInt,Switch_Grendel,Switch_HeightMapBlend,Switch_HighLight,Switch_InteriorMap,Switch_MapColor,Switch_MaskMap0,Switch_MaskMap1,Switch_MaskMap2,Switch_Metal,Switch_Mirror,Switch_NearFade,Switch_NoLight,Switch_No_Atmosphere,Switch_No_Corrosion_Decal,Switch_NormalMap0,Switch_NormalMap1,Switch_NormalMap2,Switch_NormalMap3,Switch_ParallaxMap0,Switch_ParallaxMap1,Switch_ParallaxMap2,Switch_PlanarMap0,Switch_PlanarMap0_Rotate,Switch_PlanarMap1,Switch_PlanarMap1_Rotate,Switch_PlanarMap1_SingleSide,Switch_PlanarMap2,Switch_PlanarMap2_Rotate,Switch_PlanarMap2_SingleSide,Switch_ProjectionMap0,Switch_ProjectionMap1,Switch_Refraction,Switch_RimAlpha,Switch_SSR,Switch_ShadowOnly,Switch_ShadowReceive,Switch_Shaking,Switch_ShakingVColor,Switch_ShardSearch,Switch_SphereMap,Switch_ToneMapping,Switch_ToonMap,Switch_TranslucentMap,Switch_VertexColor,Switch_VertexColor0,Switch_VertexColor1,Switch_WaterMulti,Switch_WaveDistanceCorrect,Switch_WaveDistanceCorrect2,Switch_ZPrePass,TEX1BLENDMODE,TEX2BLENDMODE,TEX3BLENDMODE,TEX4BLENDMODE,frozen,isShadowEnable_g,lightEnable_g,postTransparent_g
map#e1a51d9e83397185,t60evt01b.mdl,,t60evt01b.mdl,0,,,,1,,,,,,,,,,-1,-1,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,-1,,,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,,,,,,0,,0,0,,,,0,0,0,0,0,,0,1,1,,0,,,0,0,0,,1,,0,,,0,,,,,,,,,0,,1,1,0,0,0,,0,,,1,0,0,,0,0,0,,,,,,,,,,,,0,0,0,1,0,0,0,,,1,,,0,0,,,,,0,0,,,0,0,0,0
map#e1aee826da6ed878,c22obj09.mdl,,c22obj09.mdl,0,,,,0,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,,,,,,,,,,,,,,,,-1,-1,-1,,,,,-1,,,-1,,,,,0,,0,0,,,,0,0,0,0,0,,0,1,0,,0,,,0,0,0,,0,,0,,,0,,,,,,,,,0,,1,0,0,0,0,,0,,,1,0,0,,0,0,0,,,,,,,,,,,,0,0,0,1,1,1,0,,,1,,,1,0,,,,,0,0,,,0,0,0,0
map#e1cd5a46d9620968,f00plt00.mdl,,,1,,,,0,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,-1,,,,,0,,0,0,0,0,,0,0,0,0,0,,0,1,0,,0,,,0,0,0,,0,,0,,,0,,,,,0,,0,,0,,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,1,1,0,,,0,,,1,0,,,,,0,0,,,0,0,0,0
map#e26c1a647d15dae7,c2400.mdl,,,0,1,1,1,1,,,,,,,,,,-1,-1,,-1,,-1,-1,,,-1,,,,,,,,,,,,,,,,,,,,-1,-1,-1,,,,,-1,-1,-1,,,,,,-1,-1,,-1,,,,,,,-1,,,,,,,-1,,,-1,,,,,0,,0,0,0,0,,0,0,0,0,0,0,0,1,1,,1,,,1,1,0,0,1,,0,,,0,,,,,0,,0,,0,,1,1,1,0,0,,0,0,,1,1,1,,0,0,0,1,0,1,0,0,1,0,0,,,,0,0,0,1,0,0,0,,,1,,,1,0,,,,,0,0,,,0,0,0,0
map#e27ea8ccaf246788,d55etc00b.mdl,,,0,,,,0,,,,,,,,,-1,-1,,,,,,,,,,,,-1,,,-1,,,,-1,,,,,,,,,,-1,,,,,,,-1,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,0,,0,0,0,0,,0,1,0,0,1,,1,1,0,,0,,,0,0,0,,0,,0,,,1,,,,,0,,0,,0,,1,0,0,0,0,,0,0,,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,0,0,0,,,0,,,0,0,,,,,0,0,,,0,0,0,0
map#e28089176390daba,,t1210.mdl,d2000.mdl,1,,,,1,,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,,-1,,,,,,,,,,-1,,,-1,,,,-1,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,0,,0,,,,,0,0,0,0,0,,0,1,0,,0,,,0,0,0,,1,,0,,,1,,,,,,,,,0,,1,0,0,1,0,,0,,,1,0,0,,0,0,0,,,,,,,,,,,,0,0,0,1,0,0,,,,0,,,0,0,,,,,2,0,,,0,0,0,
map#e2aeb27fad5bc3f9,m12plt00.mdl,,,1,,,,0,-1,,,,,,,,,-1,,,,,-1,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,-1,-1,-1,,,,,-1,,,,,,,,1,,0,0,0,0,,0,0,0,0,0,,0,1,0,,0,,,1,0,0,,0,,1,,,0,,,,,0,,0,,0,,0,0,0,0,0,,0,0,,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,1,1,0,,,1,,,0,0,,,,,0,0,,,0,0,0,0
map#e2b19044ed048468,,,t6030.mdl,0,,,,1,,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,-1,,,-1,,,,-1,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,0,,0,0,,,,0,0,0,0,0,,0,1,0,,0,,,0,0,0,,1,,0,,,0,,,,,,,,,0,,1,0,0,1,0,,0,,,1,0,0,,0,0,0,,,,,,,,,,,,0,0,0,1,0,0,0,,,0,,,0,0,,,,,2,0,,,0,0,0,0
map#e2ddf41f40098888,d05lig00.mdl,e06lig01.mdl,d05lig00.mdl,0,,,,0,,,,,,,,,,-1,,,,,-1,,,,,,-1,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,-1,,,,0,,0,,,,,0,0,0,0,0,,0,1,0,,0,,,1,0,0,,0,,1,,,1,,,,,,,,,0,,0,0,0,0,0,,0,,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,0,1,0,0,,,,0,,,0,1,,,,,0,0,,,0,0,0,
map#e2e2217435b6fc27,c00hou61.mdl,c00hou61.mdl,c00hou61.mdl,1,,,,0,-1,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,,,,,,,,,1,,0,,,,,0,0,0,0,0,,0,0,0,,0,,,0,0,0,,0,,1,,,0,,,,,,,,,0,,0,0,0,0,0,,0,,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,1,0,1,0,,,,0,,,0,0,,,,,0,0,,,0,0,0,
map#e2ed920d7f091d11,d7500.mdl,,,1,,,,0,,,,,,,,,,-1,,,,,,,,,,,,-1,,,-1,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,-1,,,,0,,0,0,0,0,,0,1,0,0,1,0,0,1,0,,0,,,0,0,0,0,0,,0,,,0,,,,,0,,0,,0,,0,0,0,0,0,,0,0,,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,0,0,0,,,0,,,0,1,,,,,0,0,,,0,0,0,0
map#e2feaeac437691f8,e08eat01.mdl,,e08eat01.mdl,1,,,,1,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,-1,,,,0,,0,0,,,,0,0,0,0,0,,0,1,0,,0,,,0,0,0,,0,,0,,,0,,,,,,,,,0,,0,0,0,1,0,,0,,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,0,1,0,0,0,,,0,,,0,1,,,,,0,0,,,0,0,0,0
map#e300a993a5c1023b,c22obj00.mdl,,c22obj00.mdl,1,,,,1,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,0,,0,0,,,,0,0,0,0,0,,0,1,1,,0,,,0,0,0,,0,,0,,,0,,,,,,,,,0,,0,0,0,0,0,,0,,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,0,1,0,0,0,,,0,,,0,0,,,,,2,0,,,0,0,0,0
map#e3159536d2608826,,vcar051.mdl,,1,,,,1,,,,,,,,,,-1,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,0,,0,,,,,0,0,0,0,0,,0,1,0,,0,,,0,0,0,,0,,1,,,0,,,,,,,,,0,,0,0,0,1,0,,0,,,0,0,0,,0,0,0,,,,,,,,,,,,0,1,0,0,0,0,,,,0,,,0,0,,,,,0,0,,,0,0,0,
map#e35b32673cc18a66,e04obj01j.mdl,e04obj01j.mdl,e04obj01j.mdl,1,,,,0,-1,,,,,,,,,-1,-1,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,1,,0,,,,,0,0,1,0,0,,0,1,1,,0,,,0,0,0,,0,,0,,,0,,,,,,,,,0,,0,0,0,0,0,,1,,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,0,0,0,0,,,,0,,,1,0,,,,,0,0,,,0,0,0,
map#e3634a7836078ac4,d7710.mdl,,,1,,,,1,,,,,,,,,,-1,-1,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,-1,,,,-1,-1,,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,-1,,,,,0,,0,0,0,0,,0,0,0,0,0,0,0,1,1,,0,,,1,1,0,0,0,,0,,,0,,,,,0,,0,,0,,1,1,0,1,0,,0,0,,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,0,0,0,,,1,,,1,0,,,,,0,0,,,0,0,0,0
map#e36686a83df336b9,t22hou04.mdl,,,0,,,,1,,,,,,,,,,-1,-1,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,-1,,,,,-1,-1,,,,-1,-1,,,,,,,,,,,,-1,,,,,,,-1,,,-1,,,,,0,,0,0,0,0,,0,0,0,0,0,,0,1,1,,1,,,0,0,0,,0,,0,,,0,,,,,0,,0,,0,,1,1,1,0,0,,0,,,1,1,0,,1,1,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,0,0,0,,,1,,,1,0,,,,,0,0,,,0,0,0,0
map#e390be299f3f17f6,l1_vplane060.mdl,,,1,,,,1,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,-1,-1,,,,0,,0,0,0,0,,0,0,0,0,0,,0,1,1,,0,,,0,0,0,0,0,,0,,,0,,,,,0,,0,,0,,1,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,0,0,0,,,1,,,1,1,,,,,0,0,,,0,0,0,0
map#e3b1dd6bc273d5ba,m42hou10.mdl,,,1,,,,0,,,,,,,,,,-1,-1,,,,,-1,,,-1,,,,,,,,,,-1,,,,,,,,,,,-1,,-1,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,,0,0,0,0,0,,0,1,1,,0,,,0,1,0,,1,,0,,,1,,,,,0,,0,,0,,0,1,0,1,0,,1,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,,0,,,0,0,,,,,1,0,,,0,0,0,0
map#e3cfaac02f029df1,c0240.mdl,c0240.mdl,c0240.mdl,0,,,,1,,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,-1,,,-1,,,,-1,,,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,,,,,,0,,0,,,,,0,0,0,0,0,,0,1,0,,0,,,0,0,0,,1,,0,,,0,,,,,,,,,0,,1,0,0,1,0,,0,,,1,0,0,,0,0,0,,,,,,,,,,,,0,0,0,1,0,0,,,,1,,,0,0,,,,,2,0,,,0,0,0,
map#e48774ff26dff79d,,,d3650.mdl,1,,,,1,,,,,,,,,,-1,-1,,-1,,,-1,-1,,-1,,-1,,-1,,-1,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,,,0,0,1,0,1,,0,1,1,,1,,,0,1,1,,1,,1,,,1,,,,,,,,,0,,0,0,0,0,0,,0,,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,,,0,0,,,,,1,1,,,0,0,0,0
map#e4ab2eaeaae64971,,,d40swt00.mdl,1,,,,1,,,,,,,,,,-1,,,,,-1,,,,,,,,,,,,,,-1,,,,,,,,,,-1,,,,,,-1,-1,,,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,,,,,,0,,0,0,,,,0,0,0,0,0,,0,1,0,,0,,,1,0,0,,0,,0,,,1,,,,,,,,,0,,1,0,0,0,0,,1,,,1,0,0,,0,0,0,,,,,,,,,,,,0,0,0,1,0,0,0,,,1,,,0,0,,,,,0,0,,,0,0,0,0
map#e4b92333820f381f,,t54etc00.mdl,,1,,,,0,-1,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,-1,,,,-1,,,,,,,,,,,,,,,,,,-1,,,,,-1,,,,,,-1,,,,1,,0,,,,,0,0,0,0,0,,0,1,0,,0,,,0,0,0,,0,,0,,,0,,,,,,,,,0,,1,0,0,1,0,,0,,,1,0,0,,0,0,0,,,,,,,,,,,,0,1,0,1,0,0,,,,0,,,0,1,,,,,0,0,,,0,0,0,
map#e4e09864349ceec0,c00plt00b.mdl,c00plt00b.mdl,c00plt00b.mdl,0,,,,0,-1,,,,,,,,,-1,,,,,-1,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,-1,-1,,,,1,,0,,,,,0,0,0,0,0,,0,1,0,,0,,,1,0,0,,0,,1,,,0,,,,,,,,,0,,0,0,0,0,0,,0,,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,0,1,1,0,,,,0,,,1,1,,,,,0,0,,,0,0,0,
map#e5718f3a64b35119,d01rok03.mdl,,d0100.mdl,1,,,,1,,,,,,,,,,-1,-1,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,-1,,,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,-1,,,,,0,,0,0,,,,0,0,0,0,0,,0,1,1,,0,,,0,0,0,,1,,0,,,0,,,,,,,,,0,,1,1,0,0,0,,0,,,1,0,0,,0,0,0,,,,,,,,,,,,0,0,0,1,0,0,0,,,1,,,1,0,,,,,0,0,,,0,0,0,0
map#e5d27662a904875e,a1012.mdl,t22hou00.mdl,,0,,,,1,,,,,,,,,,-1,-1,,,,,-1,,,-1,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,-1,-1,,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,-1,,,,,0,,0,,,,,0,0,0,0,0,,0,1,1,,0,,,0,1,0,,1,,0,,,0,,,,,,,,,0,,1,1,0,0,0,,0,,,1,1,0,,0,0,0,,,,,,,,,,,,0,0,0,1,0,0,,,,1,,,1,0,,,,,0,0,,,0,0,0,
map#e5ddfec3b0a429bd,e2010.mdl,,,0,,,,1,,,,,,,,,,-1,-1,,-1,,-1,-1,,,,,,,-1,,,,,,,,,,,,,,,,-1,-1,,,,,,-1,-1,-1,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,-1,,,,,0,,0,0,0,0,,0,0,1,0,0,0,0,1,1,,1,,,1,1,0,0,0,,0,,,0,,,,,0,,0,,0,,1,1,0,0,0,,0,0,,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,0,0,0,,,1,,,1,0,,,,,0,0,,,0,0,0,0
map#e643093265ea395a,,,d3041.mdl,1,,,,1,,,,,,,,,,-1,-1,,,,-1,,,,-1,,,,,,,,,,,,,,,,,,,,-1,,,-1,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,-1,,,,0,,0,0,,,,0,0,0,0,0,,0,1,1,,0,,,1,0,0,,1,,0,,,0,,,,,,,,,0,,1,0,0,1,0,,0,,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,0,1,0,0,0,,,0,,,0,1,,,,,0,0,,,0,0,0,0
map#e67e13f1a3c8c68f,d30lig11.mdl,e05eat01.mdl,d30lig11.mdl,1,,,,1,,,,,,,,,,-1,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,0,,0,,,,,0,0,0,0,0,,0,1,0,,0,,,1,0,0,,0,,0,,,0,,,,,,,,,0,,1,0,0,0,0,,0,,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,0,1,0,0,,,,0,,,0,0,,,,,0,0,,,0,0,0,
map#e6e03024852f0f3d,e20obj00.mdl,vplane010.mdl,e20obj00.mdl,1,,,,1,,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,-1,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,1,0,0,0,0,,0,1,0,,0,,,0,0,0,,0,,0,,,1,,,,,,,,,0,,1,0,0,0,0,,1,,,1,0,0,,0,0,0,,,,,,,,,,,,0,0,0,0,0,0,,,,0,,,0,0,,,,,0,0,,,0,0,0,
map#e6e1bf157a547f3a,a06plt08.mdl,a06plt08.mdl,a06plt08.mdl,0,,,,1,,,,,,,,,,-1,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,,,,,,,,,,,,,,,,-1,-1,,,,,,-1,,,,,,,,0,,0,,,,,0,0,0,0,0,,0,1,0,,0,,,0,0,0,,0,,1,,,0,,,,,,,,,0,,1,0,0,0,0,,0,,,1,0,0,,0,0,0,,,,,,,,,,,,0,0,0,1,1,0,,,,1,,,0,0,,,,,0,0,,,0,0,0,
map#e71c3e6131e48919,e39eat01.mdl,,,0,,,,1,,,,,,,,,,-1,-1,,,,,-1,,,,,,,-1,,-1,,,,,,,,,,,,,,-1,,,-1,,,,-1,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,0,,0,0,0,0,,0,0,1,0,1,,0,1,1,,0,,,0,1,0,,0,,0,,,0,,,,,0,,0,,0,,1,0,0,1,0,,0,0,,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,0,0,0,,,0,,,0,0,,,,,1,0,,,0,0,0,0
map#e7433e202b92d71c,d80evt05.mdl,,,1,,,,1,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,-1,,,-1,,,,,,-1,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,0,,0,0,0,0,,0,0,0,0,0,0,0,1,0,,0,,,0,0,0,0,0,,0,,,1,,,,,0,,0,,0,,0,0,0,1,0,,1,0,,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,0,0,0,,,0,,,0,0,,,,,0,2,,,0,0,0,0
map#e7605e43b22574ae,e02eat04f.mdl,e02eat04f.mdl,e02eat04f.mdl,1,,,,1,,,,,,,,,,-1,,,,,-1,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,0,,0,,,,,0,0,0,0,0,,0,1,0,,0,,,1,0,0,,0,,1,,,0,,,,,,,,,0,,0,0,0,0,0,,0,,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,0,1,0,0,,,,0,,,0,0,,,,,0,0,,,0,0,0,
map#e7798edfad5881d5,d60obj02.mdl,,,1,,,,1,,,,,,,,,,-1,-1,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,-1,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,-1,,,-1,,,,,0,,0,0,0,0,,0,0,0,0,0,,0,1,1,,0,,,0,0,0,,1,,0,,,0,,,,,0,,0,,0,,1,0,0,0,0,,0,0,,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,,1,,,1,0,,,,,0,0,,,0,0,0,0
map#e7819a0e459656c2,c18hou00.mdl,vship000b.mdl,c18hou00.mdl,1,,,,1,,,,,,,,,,-1,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,-1,,,-1,,,,-1,,,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,,,,,,0,,0,,,,,0,0,0,0,0,,0,1,0,,0,,,1,0,0,,0,,0,,,0,,,,,,,,,0,,1,0,0,1,0,,0,,,1,0,0,,0,0,0,,,,,,,,,,,,0,0,0,1,0,0,,,,1,,,0,0,,,,,2,0,,,0,0,0,
map#e7b2960b4f78de33,e49evt07.mdl,,t10kmo17.mdl,1,,,,1,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,,,,,,,,,,,,,,,,-1,,-1,,,,,-1,,,-1,,,,,0,,0,0,,,,0,0,0,0,0,,0,1,0,,0,,,0,0,0,,0,,0,,,0,,,,,,,,,0,,1,0,0,0,0,,0,,,1,0,0,,0,0,0,,,,,,,,,,,,0,0,0,1,0,1,0,,,1,,,1,0,,,,,0,0,,,0,0,0,0
map#e7b3ab048ab14444,d30dor02.mdl,,d30dor02.mdl,1,,,,1,,,,,,,,-1,,-1,,,,,-1,,,,,,,,,,,,,,-1,,,,,,,,,,-1,,,-1,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,-1,,,,0,,0,0,,,,1,0,0,0,0,,0,1,0,,0,,,1,0,0,,0,,0,,,1,,,,,,,,,0,,1,0,0,1,0,,0,,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,0,1,0,0,0,,,0,,,0,1,,,,,0,0,,,0,0,0,0
map#e7db993a072e94d5,t10plt18.mdl,,,1,,,,1,-1,,,,,,,,,-1,-1,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,1,,0,0,0,0,,0,0,0,0,0,,0,1,1,,0,,,1,0,0,,0,,0,,,0,,,,,0,,0,,0,,0,1,0,0,0,,0,0,,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,1,0,0,,,0,,,0,0,,,,,0,0,,,0,0,0,0
map#e7f4ad359bb42419,,g00sky03.mdl,g00sky03.mdl,0,,,,1,,,,,,,,,,-1,-1,,,,,,,,-1,,,-1,-1,,-1,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,0,1,1,0,1,,0,1,1,,0,,,0,0,0,,1,,0,,,0,,,,,,,,,0,,0,0,0,0,0,,1,,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,0,0,0,0,,,,0,,,0,0,,,,,3,0,,,0,0,0,
map#e7f62132a58af041,e03eat05.mdl,e03eat05.mdl,e03eat05.mdl,0,,,,1,,,,,,,,-1,,-1,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,0,,0,,,,,1,0,0,0,0,,0,1,0,,0,,,1,0,0,,0,,0,,,0,,,,,,,,,0,,0,0,0,0,0,,0,,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,0,1,0,0,,,,0,,,0,0,,,,,0,0,,,0,0,0,
