shader,000_KX,Light_Directional_use_implicit_lighting,SPECULARMODE,SWITCH_ALPHATEST,SWITCH_BILLBOARD,SWITCH_BILLBOARDY,SWITCH_BILLBOARDY_PAT_S,SWITCH_CRYSTAL,SWITCH_DEPTHALPHA,SWITCH_DIFFUSEMAP0,SWITCH_DIFFUSEMAP1,SWITCH_DIFFUSEMAP2,SWITCH_DIFFUSEMAPCOLOR0,SWITCH_DIFFUSEMAPCOLOR1,SWITCH_DIFFUSEMAPCOLOR2,SWITCH_DITHERDISABLE,SWITCH_DOUBLESIDE,SWITCH_DUDVENABLE0,SWITCH_DUDVENABLE1,SWITCH_DUDVENABLE2,SWITCH_DUDVMAP,SWITCH_DUDVMAP0,SWITCH_EDGEBIAS_TEX0_ALPHA,SWITCH_GLOW,SWITCH_GLOWMAP0,SWITCH_HIGHLIGHT,SWITCH_MASKMAP0,SWITCH_MASKMAP1,SWITCH_MASKMAP2,SWITCH_METAL,SWITCH_MIRROR,SWITCH_NOLIGHT,SWITCH_NOMAPCOLOR,SWITCH_NORMALMAP0,SWITCH_NORMALMAP1,SWITCH_NORMALMAP2,SWITCH_REFLECTION,SWITCH_REFRACTION,SWITCH_RIMALPHA,SWITCH_SHADOWONLY,SWITCH_SHADOWRECEIVE,SWITCH_SHAKING,SWITCH_SHAKINGVCOLOR,SWITCH_SHARDSEARCH,SWITCH_SILHOUETTE,SWITCH_SPHEREMAP,SWITCH_TOONMAP,SWITCH_TOONMASK,SWITCH_USECALC,SWITCH_VERTEXCOLOR,SWITCH_VERTEXCOLOR0,SWITCH_VERTEXCOLOR1,SWITCH_WAVEVERTEX,SWITCH_ZPREPASS,Switch_AlphaTest,Switch_Billboard,Switch_BillboardY,Switch_BillboardY_Pat,Switch_BillboardY_Pat_S,Switch_Crystal,Switch_DUDVEnable0,Switch_DUDVEnable1,Switch_DUDVEnable2,Switch_DUDVMap,Switch_DepthAlpha,Switch_DiffuseMap0,Switch_DiffuseMap1,Switch_DiffuseMap2,Switch_DiffuseMapColor0,Switch_DiffuseMapColor1,Switch_DiffuseMapColor2,Switch_DitherDisable,Switch_DoubleSide,Switch_DudvMap0,Switch_EdgeBias_Tex0_Alpha,Switch_Glow,Switch_GlowMap0,Switch_GlowMap1,Switch_HighLight,Switch_MaskMap0,Switch_MaskMap1,Switch_MaskMap2,Switch_Metal,Switch_Mirror,Switch_NoLight,Switch_NoMapColor,Switch_NormalMap0,Switch_NormalMap1,Switch_NormalMap2,Switch_Reflection,Switch_Refraction,Switch_RimAlpha,Switch_ShadowOnly,Switch_ShadowReceive,Switch_Shaking,Switch_ShakingVColor,Switch_ShardSearch,Switch_Silhouette,Switch_SphereMap,Switch_ToonMap,Switch_ToonMask,Switch_UseCalc,Switch_VertexColor,Switch_VertexColor0,Switch_VertexColor1,Switch_WaveVertex,Switch_ZPrePass,TEX1BLENDMODE,TEX2BLENDMODE,TEX4BLENDMODE,frozen,isShadowEnable_g,isSwatchRender_g,lightEnable_g,postTransparent_g
map#b710fe725c49c591,c00obj21.mdl,1,0,-1,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,,0,0,0,0,0,1,0,0,0,0,,,0,0,0,0,0,0,,,0,,,,0,0,,,0,0,,0,0,0,0,0
map#b7166eaa90843df3,c01hou51.mdl,1,0,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,,0,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,,,,0,1,,0,0,0,,0,0,0,0,0
map#b73845882292fbcb,d07gim06.mdl,1,1,,,,,,,-1,-1,,,,,,,-1,,,-1,,,,,,-1,,,-1,,,,-1,,,,,-1,,-1,-1,-1,,,,,,,,-1,,,,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,,,0,,,,1,0,0,1,0,0,0,1,0,0,,,1,0,1,1,1,0,,,0,,,,1,0,,0,1,0,,0,0,0,0,0
map#b81ebf5f7ced18d1,d0810.mdl,1,1,,,,,,,-1,-1,-1,,,,,,,,,,,,-1,,,-1,,,-1,,,,-1,,,,,,,-1,,,,,,-1,,,,-1,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,,,1,,,,1,0,0,1,0,0,0,1,0,0,,,0,0,1,0,0,0,,,1,,,,1,0,,0,1,2,,0,0,0,0,0
map#b91d39d399be4788,d07etc14b.mdl,1,1,,,,,,,-1,,,,,,,,,,,,,,,,,-1,,,-1,,,,-1,,,,,,,-1,,,,,,-1,,,,,-1,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,,1,0,0,1,0,0,0,1,0,0,,,0,0,1,0,0,0,,,1,,,,0,1,,0,1,0,,0,0,0,0,0
map#b91faf612d60cfa8,a06plt00.mdl,1,0,-1,,,,,,-1,,,,,,,-1,,,,,,,-1,,,,,,,,-1,,-1,,,,,,,,-1,,,,,-1,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,,1,,,,0,0,0,0,0,1,0,1,0,0,,,0,0,0,1,0,0,,,1,,,,0,0,,,0,0,,0,0,0,0,0
map#b936651439a0e64c,d0811.mdl,1,1,,,,,,,-1,-1,-1,,,,,,,,,,,,-1,,,-1,,,-1,,,,-1,,,,,,,-1,,,,,,-1,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,,,1,,,,1,0,0,1,0,0,0,1,0,0,,,0,0,1,0,0,0,,,1,,,,0,0,,0,1,2,,0,0,0,0,0
map#b9398a2bf7559b98,c06obj20.mdl,1,1,,,,,,,-1,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,1,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,1,,,,0,0,,,0,0,,0,0,0,0,0
map#ba69807e14038a88,c0016.mdl,1,0,,,,,,,-1,,,-1,,,,,,,,,,,,,,-1,,,,,,,-1,,,,,,,-1,,,,,,-1,,,,,-1,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,,0,,,,1,0,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,,,1,,,,0,1,,0,0,0,,0,0,0,0,0
map#ba6a17cd92ad9100,a00obj84.mdl,1,1,,,,,,,-1,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,,0,0,0,1,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,,,,0,0,,,0,0,,0,0,0,0,0
map#baa9a28a9f7bdcfd,d00gim02.mdl,1,1,,,,,,,-1,-1,,,-1,,,,-1,,,-1,,,,,,-1,,,-1,,,,-1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,,,0,,,,1,0,0,1,0,0,0,1,0,0,,,0,0,0,0,0,0,,,0,,,,0,0,,0,1,0,,0,0,0,0,0
map#bae5c89a84e694b2,c02hou00.mdl,0,1,-1,,,,,,-1,,,,,,,,,,,,,,,,,-1,,,-1,,,,,,,,,,,-1,,,,,,-1,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,,1,0,0,1,0,0,0,0,0,0,,,0,0,1,0,0,0,,,1,,,,0,0,,0,0,0,,0,0,0,0,0
map#bb511c26a73af604,d01rok02.mdl,1,1,,,,,,,-1,-1,,-1,-1,,,,,-1,,-1,,,,,,-1,,,,,,,-1,,,,,,,-1,,,,,,-1,,,,-1,-1,,,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,,,0,,,,1,0,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,,,1,,,,1,1,,,1,0,,0,0,0,0,0
map#bbbfef5560cda92d,d01obj01bz.mdl,1,1,,,,,,,-1,-1,,-1,-1,,,,-1,-1,,-1,,,,,,-1,,,,,,,-1,,,,,,,-1,,,,,,-1,,,,,-1,,,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,,,0,,,,1,0,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,,,1,,,,0,1,,,1,0,,0,0,0,0,0
map#bbd0d6402f016005,c06lig00.mdl,1,1,,,,,,,-1,,,,,,,,,,,,,,-1,,,-1,,,-1,,,,,,,,,,,,,,,,,-1,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,1,,,,1,0,0,1,0,0,0,0,0,0,,,0,0,0,0,0,0,,,1,,,,0,0,,,0,0,,0,0,0,0,0
map#bbef719dd824c22a,c06hou09_b.mdl,1,1,,,,,,,-1,-1,,,,,,,,,,,,,,,,-1,,,-1,,,,,,,,,,,,,,,,,-1,,,,-1,-1,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,,,,1,0,0,1,0,0,0,0,0,0,,,0,0,0,0,0,0,,,1,,,,1,1,,0,0,0,,0,0,0,0,0
map#bbfc228e95f1c891,c0021.mdl,1,0,,,,,,-1,-1,-1,,-1,,,,,-1,,,-1,,,-1,,,,,,,,-1,,,,,,,,,,,,,,,,,,,-1,-1,,,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,,,1,,,,0,0,0,0,0,1,0,0,0,0,,,0,0,0,0,0,0,,,0,,,,1,1,,0,0,0,,0,0,0,0,0
map#bc53fce1b503004a,c00etc04.mdl,1,1,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,,0,0,0,0,0,1,0,0,0,0,,,0,0,0,0,0,0,,,0,,,,0,0,,,0,0,,0,0,0,0,0
map#bd4ea3739604d4db,c03hou02.mdl,1,1,,,,,,,-1,-1,,-1,,,,,,,,,,,,,,-1,,,,,,,-1,,,,,,,-1,,,,,,-1,,,,-1,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,,0,,,,1,0,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,,,1,,,,1,0,,0,2,0,,0,0,0,0,0
map#bda70a01aae829f4,a0000.mdl,0,0,,,,,,,-1,,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,,,,,-1,,,,,,-1,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,,1,0,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,,,1,,,,0,0,,0,0,0,,0,0,0,0,0
map#be5319685c8fc0c2,c0021.mdl,1,1,,,,,,,-1,-1,,-1,-1,,,,,-1,,,,,,,,-1,,,-1,,,,-1,,,,,,,-1,,,,,,-1,,,,-1,,,,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,,,0,,,,1,0,0,1,0,0,0,1,0,0,,,0,0,1,0,0,0,,,1,,,,1,0,,0,1,0,,0,0,0,0,0
map#be5d157509e2c7ba,s00gate02.mdl,1,0,,,,,,,-1,-1,,,,,,,,-1,,-1,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,,,0,,,,0,0,0,0,0,1,0,0,0,0,,,0,0,0,0,0,0,,,0,,,,0,0,,0,3,0,,0,0,0,0,0
map#beac9898bf91f995,d03plt06.mdl,1,0,-1,,,,,,-1,,,,,,,-1,,,,,,,-1,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,,1,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,1,0,0,,,0,,,,0,0,,,0,0,,0,0,0,0,0
map#bec21f1bf397b3b2,c06hou02.mdl,1,1,,,,,,,-1,-1,,-1,,,,,,,,,,,,,,-1,,,-1,,,,,,,,,,,,,,,,,-1,,,,-1,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,,0,,,,1,0,0,1,0,0,0,0,0,0,,,0,0,0,0,0,0,,,1,,,,1,0,,,2,0,,0,0,0,0,0
map#befee62c8a3ebc16,a00obj94.mdl,1,0,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,-1,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,1,0,0,0,,,0,,,,0,1,,,0,0,,0,0,0,0,0
map#bfca191a46e058db,d0910.mdl,1,1,,,,,,,-1,-1,-1,-1,-1,,,,,,,,,,,,,-1,-1,,,,,,-1,-1,,,,,,-1,,,,,,,,,,-1,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,,,0,,,,1,1,0,0,0,0,0,1,1,0,,,0,0,1,0,0,0,,,0,,,,1,0,,0,0,2,,0,0,0,0,0
map#bfe5b471d2411f95,c03hou04.mdl,1,1,,,,,,,-1,-1,-1,,,-1,,,,,,,,,,,,-1,-1,-1,,,,,-1,-1,-1,,,,,-1,,,,,,-1,,,,-1,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,,,0,,,,1,1,1,0,0,0,0,1,1,1,,,0,0,1,0,0,0,,,1,,,,1,0,,,0,0,,0,0,0,0,0
map#bfe624fe27182869,d09obj03.mdl,1,1,,,,,,,-1,-1,,,-1,,,,,,,,,,-1,,,-1,,,,,,,-1,,,,,,,-1,,,,,,-1,,,,,-1,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,,,1,,,,1,0,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,,,1,,,,0,1,,0,1,0,,0,0,0,0,0
map#c033bf3169d4ebf5,c0016.mdl,1,1,,,,,,,-1,,,,,,,,,,,,,,,,,-1,,,-1,,,,,,,,,,,-1,,,,,,-1,,,,,-1,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,,1,0,0,1,0,0,0,0,0,0,,,0,0,1,0,0,0,,,1,,,,0,1,,0,0,0,,0,0,0,0,0
map#c0879beed2556011,c06hou02.mdl,1,1,,,,,,,-1,-1,,-1,,,,,,,,,,,-1,,,-1,,,-1,,,,,,,,,,,,,,,,,-1,,,,-1,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,,1,,,,1,0,0,1,0,0,0,0,0,0,,,0,0,0,0,0,0,,,1,,,,1,0,,,2,0,,0,0,0,0,0
map#c0b9fd269e029514,a0000b.mdl,0,1,,,,,,,-1,,,,,,,,,,,,,,,,,-1,,,-1,,,,-1,,,,,,,-1,,,,,,-1,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,,1,0,0,1,0,0,0,1,0,0,,,0,0,1,0,0,0,,,1,,,,0,0,,,0,0,,0,0,0,0,0
map#c1e7370ef2de8bb0,b06obj02.mdl,1,1,,,,,,,-1,-1,,,-1,,,,,-1,,-1,,,-1,,,-1,,,,,,,-1,,,,,,,-1,,,,,,-1,,,,-1,,,,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,,,1,,,,1,0,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,,,1,,,,1,0,,0,1,0,,0,0,0,0,0
map#c2054b2b4f8ff77e,a06tre02.mdl,1,1,-1,,,,,,-1,,,,,,,-1,,,,,,,,,,-1,,,,,,,,,,,,,,-1,-1,,,,,-1,,,,,-1,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,,0,,,,1,0,0,0,0,0,0,0,0,0,,,0,0,1,1,0,0,,,1,,,,0,1,,,0,0,,0,0,0,0,0
map#c24910a349c64aa3,a9011.mdl,1,1,,,,,,,-1,,,,,,,,-1,,,-1,,,,,,-1,,,-1,,,,-1,,,,,,,,,,,,,,,,,,-1,,,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,,,0,,,,1,0,0,1,0,0,0,1,0,0,,,0,0,0,0,0,0,,,0,,,,0,1,,,0,0,,0,0,0,0,0
map#c281e9ae78db30df,c00etc52e.mdl,1,0,,,,,,,-1,-1,-1,,,,,,,,,,,,,,,-1,-1,-1,,,,,-1,-1,-1,,,,,-1,,,,,,-1,,,,-1,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,,,0,,,,1,1,1,0,0,0,0,1,1,1,,,0,0,1,0,0,0,,,1,,,,1,0,,0,0,0,,0,0,0,0,0
map#c2a0fa6748ced259,c05hou02b.mdl,1,1,,,,,,,-1,-1,-1,,,,,,,,,,,,,,,-1,,-1,,,,,-1,,-1,,,,,-1,,,,,,-1,,,,-1,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,,,0,,,,1,0,1,0,0,0,0,1,0,1,,,0,0,1,0,0,0,,,1,,,,1,0,,0,2,0,,0,0,0,0,0
map#c2a6b1d7594351ce,d01obj12z.mdl,1,1,,,,,,,-1,-1,,,-1,,-1,,-1,-1,,-1,,,,,,-1,,,-1,,,,-1,,,,,,,-1,,,,,,-1,,,,,,,,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,,,0,,,,1,0,0,1,0,0,0,1,0,0,,,0,0,1,0,0,0,,,1,,,,0,0,,,1,0,,0,0,0,0,0
map#c355064d7b95412f,b05obj20.mdl,1,0,,,,,,,-1,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,1,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,1,0,0,0,,,0,,,,0,0,,0,2,0,,0,0,0,0,0
map#c3565cb89ceedf85,dg0detc00.mdl,1,1,,,,,,,-1,,,,,,,,-1,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,-1,,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,,0,0,0,0,0,1,0,0,0,0,,,0,0,0,0,0,0,,,0,,,,0,1,,0,0,0,,0,0,0,0,0
map#c356babe7a3a0ab0,d02etc50.mdl,1,0,,,,,,,-1,,,,,,,,-1,,,-1,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,-1,,,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,,,0,,,,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,0,,,0,,,,0,1,,,0,0,,0,0,0,0,0
map#c392828076c7936b,d0811.mdl,1,0,,,,,,,-1,-1,,-1,-1,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,-1,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,,,0,,,,0,0,0,0,0,1,0,0,0,0,,,0,0,0,0,0,0,,,0,,,,0,1,,0,3,0,,0,0,0,0,0
map#c3ac22980ae1a198,a06par_gim06g.mdl,1,1,,,,,,,-1,-1,,,,,,,-1,,,-1,,,,,,-1,-1,,-1,,,,-1,-1,,,,,,-1,,,,,,,,,,-1,,,,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,,,0,,,,1,1,0,1,0,0,0,1,1,0,,,0,0,1,0,0,0,,,0,,,,1,0,,0,0,0,,0,0,0,0,0
map#c3c8d78471e937f9,c0200c.mdl,1,1,,,,,,,-1,-1,,,,,,,,,,,,,,,,-1,-1,,-1,,,,-1,-1,,,,,,-1,,,,,,-1,,,,-1,-1,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,,,,1,1,0,1,0,0,0,1,1,0,,,0,0,1,0,0,0,,,1,,,,1,1,,,0,0,,0,0,0,0,0
map#c3e14e214611a208,d08etc04z.mdl,1,1,,,,,,,-1,-1,,,-1,,-1,,-1,,,-1,,,,,,-1,,,-1,,,,-1,,,,,,,-1,,,,,,-1,,,,,,,,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,,,0,,,,1,0,0,1,0,0,0,1,0,0,,,0,0,1,0,0,0,,,1,,,,0,0,,0,1,0,,0,0,0,0,0
map#c40ed31d2f03f7d9,a06par_gim01.mdl,1,1,,,,,,,-1,,,,,,,,,,,,,,-1,,,-1,,,-1,,,,,,,,,,,-1,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,1,,,,1,0,0,1,0,0,0,0,0,0,,,0,0,1,0,0,0,,,0,,,,0,0,,,0,0,,0,0,0,0,0
map#c4c1fcc110402b33,c0010.mdl,1,0,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,,,,-1,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,,0,0,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,,,1,,,,0,0,,,0,0,,0,0,0,0,0
map#c50108ef5ac0458a,e03obj15.mdl,1,1,,,,,,,-1,-1,,,-1,,,,,-1,,-1,,,,,,,,,,,-1,,,,,,,,,,,,,,,-1,,,,,,,,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,,,0,,,,0,0,0,0,0,1,0,0,0,0,,,0,0,0,0,0,0,,,1,,,,0,0,,0,1,1,,0,0,0,0,0
map#c571d2f81755888a,e0300.mdl,1,1,,,,,,,-1,,,,,,,,,,,,,,-1,,,-1,,,-1,,,,-1,,,,,,,,,,,,,-1,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,1,,,,1,0,0,1,0,0,0,1,0,0,,,0,0,0,0,0,0,,,1,,,,0,0,,0,2,0,,0,0,0,0,0
map#c6572d42c468718a,d02bat00z.mdl,1,1,,,,,,,-1,-1,,,-1,,,,-1,-1,,-1,,,,,,-1,,,,,,,-1,,,,,,,,,,,,,-1,,,,,,,,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,,,0,,,,1,0,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,,,1,,,,0,0,,,1,0,,0,0,0,0,0
map#c690881af1fe2101,equ8040.mdl,1,0,,-1,,,,,-1,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,,0,0,0,0,0,1,0,0,0,0,,,0,0,0,0,0,0,,,0,,,,0,0,,0,0,0,,0,0,0,0,0
map#c6e059057e16e652,c0000b.mdl,1,1,,,,,,,-1,-1,,,,,,,,,,,,,,,,-1,-1,,-1,,,,-1,,,,,,,-1,,,,,,-1,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,,,,1,1,0,1,0,0,0,1,0,0,,,0,0,1,0,0,0,,,1,,,,0,0,,0,2,0,,0,0,0,0,0
map#c72bbb607d71b07d,vcar000.mdl,1,1,-1,,,,,,-1,,,,,,,,,,,,,,,,,-1,,,-1,,,,,,,,,,,,,,,,,-1,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,,1,0,0,1,0,0,0,0,0,0,,,0,0,0,0,0,0,,,1,,,,0,0,,0,0,0,,0,0,0,0,0
map#c8c373b99bb427bf,d08evt00.mdl,1,0,,,,,,,-1,,,-1,,,,-1,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,-1,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,,,0,,,,0,0,0,0,0,1,0,0,0,0,,,0,0,0,0,0,0,,,0,,,,0,1,,0,0,0,,0,0,0,0,0
map#c9328c651a34c9db,a00obj88.mdl,1,0,,,,,,,-1,,,,,,,,,,,,,,,,,-1,,,-1,-1,,,,,,,,,,-1,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,,1,0,0,1,1,0,0,0,0,0,,,0,0,1,0,0,0,,,0,,,,0,0,,,0,0,,0,0,0,0,0
map#c9e365ba640366ed,e90hou06.mdl,1,0,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,,,,-1,,,,,-1,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,,0,0,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,,,1,,,,0,1,,0,0,0,,0,0,0,0,0
map#c9eb6e41b4a683a0,d07gim00z.mdl,1,1,,,,,,,-1,-1,,,-1,,,,-1,-1,,-1,,,,,,-1,,,-1,,,,-1,,,,,,,-1,,,,,,-1,,,,-1,,,,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,,,0,,,,1,0,0,1,0,0,0,1,0,0,,,0,0,1,0,0,0,,,1,,,,1,0,,0,1,0,,0,0,0,0,0
map#ca2452c8d2bfea8f,c00etc03.mdl,1,0,,,,,,-1,-1,,,,,,,,-1,,,-1,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,,,0,,,,0,0,0,0,0,1,0,0,0,0,,,0,0,0,0,0,0,,,0,,,,0,0,,,0,0,,0,0,0,0,0
map#ca5af5f8548e730c,a00obj87.mdl,1,0,,,,,,,-1,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,-1,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,1,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,1,0,0,0,,,0,,,,0,1,,,0,0,,0,0,0,0,0
map#ca6ae5e4aac764c2,c0014.mdl,1,1,,,,,,,-1,,,,,,,,,,,,,,,,,-1,,,-1,,,,,,,,,,,-1,,,,,,-1,,,,-1,-1,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,,1,0,0,1,0,0,0,0,0,0,,,0,0,1,0,0,0,,,1,,,,1,1,,0,0,0,,0,0,0,0,0
map#cb210b20315dc1b7,c06hou08.mdl,1,1,,,,,,,-1,,,,,,,-1,,,,,,,,,,-1,,,-1,,,,-1,,,,,,,-1,,,,,,-1,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,,0,,,,1,0,0,1,0,0,0,1,0,0,,,0,0,1,0,0,0,,,1,,,,0,0,,0,2,0,,0,0,0,0,0
map#cb72a19723342319,s00plt00_l1.mdl,1,0,-1,,,-1,,,-1,,,,,,,,,,,,,,-1,,,,,,,,-1,,,,,,,,,,-1,-1,,,,,,,,-1,,,,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,1,,,,0,0,0,0,0,1,0,0,0,0,,,0,0,0,1,1,0,,,0,,,,1,0,,0,0,0,,0,0,0,0,0
map#cb7eab881eff9f22,a06par_gim00.mdl,1,0,-1,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,1,0,0,0,,,0,,,,0,0,,,0,0,,0,0,0,0,0
